State,State_Full,City,Median Income,Population
VA,Virginia,Rich Creek town,33906.0,797.0
VA,Virginia,Richlands town,32321.0,5630.0
VA,Virginia,Richmond city,40758.0,213735.0
VA,Virginia,Ridgeway town,32159.0,850.0
VA,Virginia,Riner CDP,71523.0,713.0
VA,Virginia,Rivanna CDP,149479.0,1795.0
VA,Virginia,Riverdale CDP,40104.0,1483.0
VA,Virginia,Riverview CDP,32672.0,504.0
VA,Virginia,Roanoke city,39930.0,98736.0
VA,Virginia,Rockwood CDP,66649.0,8634.0
VA,Virginia,Rocky Mount town,24444.0,4794.0
VA,Virginia,Rose Hill CDP (Fairfax County),109375.0,20142.0
VA,Virginia,Rose Hill CDP (Lee County),19375.0,878.0
VA,Virginia,Round Hill town,114167.0,541.0
VA,Virginia,Ruckersville CDP,53962.0,984.0
VA,Virginia,Rural Retreat town,49537.0,1559.0
VA,Virginia,Rushmere CDP,28750.0,786.0
VA,Virginia,Rustburg CDP,33015.0,1039.0
VA,Virginia,St. Charles town,17188.0,113.0
VA,Virginia,St. Paul town,44643.0,1080.0
VA,Virginia,Salem city,50068.0,25165.0
VA,Virginia,Saltville town,27536.0,2343.0
VA,Virginia,Saluda CDP,42292.0,629.0
VA,Virginia,Sandston CDP,46890.0,7317.0
VA,Virginia,Sandy Level CDP,31750.0,406.0
VA,Virginia,Sanford CDP,53214.0,169.0
VA,Virginia,Savage Town CDP,0.0,90.0
VA,Virginia,Savageville CDP,,63.0
VA,Virginia,Saxis town,32917.0,198.0
VA,Virginia,Schuyler CDP,25694.0,101.0
VA,Virginia,Scotland CDP,43125.0,135.0
VA,Virginia,Scottsburg town,38125.0,120.0
VA,Virginia,Scottsville town,43036.0,546.0
VA,Virginia,Sedley CDP,60417.0,537.0
VA,Virginia,Selma CDP,45774.0,339.0
VA,Virginia,Seven Corners CDP,56111.0,8801.0
VA,Virginia,Seven Mile Ford CDP,25750.0,696.0
VA,Virginia,Shawneeland CDP,63190.0,1345.0
VA,Virginia,Shawsville CDP,32366.0,1274.0
VA,Virginia,Shenandoah town,40139.0,2412.0
VA,Virginia,Shenandoah Farms CDP,79412.0,3930.0
VA,Virginia,Shenandoah Retreat CDP,77396.0,578.0
VA,Virginia,Shenandoah Shores CDP,57132.0,906.0
VA,Virginia,Sherando CDP,34013.0,746.0
VA,Virginia,Shipman CDP,35556.0,412.0
VA,Virginia,Short Pump CDP,111202.0,26902.0
VA,Virginia,Skyland Estates CDP,92868.0,713.0
VA,Virginia,Smithfield town,66004.0,8233.0
VA,Virginia,Snowville CDP,83403.0,185.0
VA,Virginia,Southampton Meadows CDP,31181.0,398.0
VA,Virginia,South Boston town,31238.0,8037.0
VA,Virginia,Southern Gateway CDP,58414.0,2900.0
VA,Virginia,South Hill town,38256.0,4566.0
VA,Virginia,South Riding CDP,140766.0,27441.0
VA,Virginia,South Run CDP,182212.0,6500.0
VA,Virginia,Southside Chesconessex CDP,,159.0
VA,Virginia,Sperryville CDP,,259.0
VA,Virginia,Spotsylvania Courthouse CDP,70203.0,4382.0
VA,Virginia,Springfield CDP,88825.0,30444.0
VA,Virginia,Springville CDP,30379.0,1647.0
VA,Virginia,Stafford Courthouse CDP,68977.0,4295.0
VA,Virginia,Stanardsville town,31250.0,363.0
VA,Virginia,Stanley town,32895.0,1697.0
VA,Virginia,Stanleytown CDP,44338.0,1280.0
VA,Virginia,Staunton city,40842.0,24193.0
VA,Virginia,Stephens City town,55625.0,1905.0
VA,Virginia,Sterling CDP,82323.0,28883.0
VA,Virginia,Stone Ridge CDP,140673.0,9578.0
VA,Virginia,Stony Creek town,52500.0,160.0
VA,Virginia,Strasburg town,50676.0,6506.0
VA,Virginia,Stuart town,26750.0,1613.0
VA,Virginia,Stuarts Draft CDP,46654.0,9005.0
VA,Virginia,Sudley CDP,66100.0,17009.0
VA,Virginia,Suffolk city,65499.0,86184.0
VA,Virginia,Sugar Grove CDP,26522.0,549.0
VA,Virginia,Sugarland Run CDP,97235.0,12527.0
VA,Virginia,Surry town,57500.0,235.0
VA,Virginia,Sussex CDP,66250.0,145.0
VA,Virginia,Tangier town,39231.0,491.0
VA,Virginia,Tappahannock town,30294.0,2223.0
VA,Virginia,Tasley CDP,35375.0,237.0
VA,Virginia,Tazewell town,34191.0,4522.0
VA,Virginia,Temperanceville CDP,33148.0,449.0
VA,Virginia,Templeton CDP,22692.0,488.0
VA,Virginia,The Plains town,80000.0,187.0
VA,Virginia,Thynedale CDP,,72.0
VA,Virginia,Timberlake CDP,48875.0,12440.0
VA,Virginia,Timberville town,40645.0,2576.0
VA,Virginia,Toms Brook town,55750.0,337.0
VA,Virginia,Triangle CDP,66558.0,8901.0
VA,Virginia,Troutdale town,31500.0,149.0
VA,Virginia,Troutville town,41750.0,551.0
VA,Virginia,Tuckahoe CDP,67292.0,47316.0
VA,Virginia,Twin Lakes CDP,62404.0,1744.0
VA,Virginia,Tysons Corner CDP,100745.0,22437.0
VA,Virginia,Union Hall CDP,59500.0,1365.0
VA,Virginia,Union Level CDP,8015.0,101.0
VA,Virginia,University Center CDP,79987.0,4341.0
VA,Virginia,University of Virginia CDP,27642.0,8902.0
VA,Virginia,Urbanna town,37386.0,556.0
VA,Virginia,Vansant CDP,21715.0,389.0
VA,Virginia,Verona CDP,44006.0,3434.0
VA,Virginia,Victoria town,35478.0,1809.0
VA,Virginia,Vienna town,139201.0,16341.0
VA,Virginia,Villa Heights CDP,29375.0,458.0
VA,Virginia,Vinton town,45271.0,8162.0
VA,Virginia,Virgilina town,,135.0
VA,Virginia,Virginia Beach city,66634.0,448290.0
VA,Virginia,Wachapreague town,35000.0,201.0
VA,Virginia,Wakefield CDP,150606.0,850.0
VA,Virginia,Wakefield CDP,150606.0,13082.0
VA,Virginia,Wakefield town,38313.0,850.0
VA,Virginia,Wakefield town,38313.0,13082.0
VA,Virginia,Warfield CDP,26625.0,87.0
VA,Virginia,Warm Springs CDP,0.0,58.0
VA,Virginia,Warrenton town,69617.0,9843.0
VA,Virginia,Warsaw town,45300.0,1287.0
VA,Virginia,Washington town,68750.0,136.0
VA,Virginia,Wattsville CDP,48125.0,1195.0
VA,Virginia,Waverly town,34934.0,1570.0
VA,Virginia,Waynesboro city,45643.0,21150.0
VA,Virginia,Weber City town,30150.0,1389.0
VA,Virginia,West Falls Church CDP,94638.0,29489.0
VA,Virginia,Westlake Corner CDP,77167.0,1058.0
VA,Virginia,West Point town,62734.0,3336.0
VA,Virginia,West Springfield CDP,111809.0,22897.0
VA,Virginia,Weyers Cave CDP,59540.0,2754.0
VA,Virginia,White Stone town,40833.0,479.0
VA,Virginia,Whitesville CDP,19441.0,346.0
VA,Virginia,Williamsburg city,48639.0,14754.0
VA,Virginia,Winchester city,45363.0,27168.0
VA,Virginia,Windsor town,49091.0,2642.0
VA,Virginia,Wintergreen CDP,,377.0
VA,Virginia,Wise town,50145.0,3185.0
VA,Virginia,Wolf Trap CDP,208546.0,16631.0
VA,Virginia,Woodbridge CDP,106818.0,4448.0
VA,Virginia,Woodburn CDP,103601.0,8883.0
VA,Virginia,Woodlake CDP,95326.0,6945.0
VA,Virginia,Woodlawn CDP (Carroll County),46250.0,2266.0
VA,Virginia,Woodlawn CDP (Fairfax County),63472.0,22466.0
VA,Virginia,Woodstock town,35267.0,5181.0
VA,Virginia,Wyndham CDP,138613.0,10040.0
VA,Virginia,Wytheville town,33983.0,8154.0
VA,Virginia,Yogaville CDP,19605.0,179.0
VA,Virginia,Yorkshire CDP,62500.0,9244.0
VA,Virginia,Yorktown CDP,62750.0,130.0
WA,Washington,Aberdeen city,40958.0,16429.0
WA,Washington,Aberdeen Gardens CDP,55966.0,261.0
WA,Washington,Acme CDP,0.0,156.0
WA,Washington,Addy CDP,9167.0,139.0
WA,Washington,Ahtanum CDP,50197.0,3359.0
WA,Washington,Airway Heights city,36351.0,6449.0
WA,Washington,Albion town,37875.0,585.0
WA,Washington,Alder CDP,0.0,64.0
WA,Washington,Alderton CDP,66223.0,3314.0
WA,Washington,Alderwood Manor CDP,67222.0,9337.0
WA,Washington,Alger CDP,,141.0
WA,Washington,Algona city,56667.0,3107.0
WA,Washington,Allyn CDP,67237.0,2144.0
WA,Washington,Almira town,44167.0,263.0
WA,Washington,Altoona CDP,,66.0
WA,Washington,Amanda Park CDP,28438.0,154.0
WA,Washington,Amboy CDP,62212.0,1878.0
WA,Washington,Ames Lake CDP,125170.0,1358.0
WA,Washington,Anacortes city,60419.0,16048.0
WA,Washington,Anderson Island CDP,44706.0,1053.0
WA,Washington,Arlington city,64086.0,18578.0
WA,Washington,Arlington Heights CDP,88828.0,2725.0
WA,Washington,Artondale CDP,88539.0,13376.0
WA,Washington,Ashford CDP,36706.0,296.0
WA,Washington,Asotin city,53964.0,1360.0
WA,Washington,Auburn city,59347.0,74527.0
WA,Washington,Bainbridge Island city,101689.0,23343.0
WA,Washington,Bangor Base CDP,49545.0,6392.0
WA,Washington,Banks Lake South CDP,36375.0,200.0
WA,Washington,Barberton CDP,89408.0,6201.0
WA,Washington,Baring CDP,35417.0,164.0
WA,Washington,Barney's Junction CDP,28289.0,179.0
WA,Washington,Barstow CDP,,69.0
WA,Washington,Basin City CDP,51914.0,1373.0
WA,Washington,Battle Ground city,58525.0,18576.0
WA,Washington,Bay Center CDP,50156.0,202.0
WA,Washington,Bay View CDP,92208.0,826.0
WA,Washington,Beaux Arts Village town,159250.0,333.0
WA,Washington,Belfair CDP,51567.0,3298.0
WA,Washington,Bellevue city,94638.0,134630.0
WA,Washington,Bell Hill CDP,102656.0,954.0
WA,Washington,Bellingham city,43536.0,82944.0
WA,Washington,Benton City city,51023.0,3156.0
WA,Washington,Bethel CDP,73442.0,3906.0
WA,Washington,Bickleton CDP,48125.0,61.0
WA,Washington,Big Lake CDP,92153.0,1934.0
WA,Washington,Bingen city,51042.0,914.0
WA,Washington,Birch Bay CDP,58715.0,8404.0
WA,Washington,Black Diamond city,67526.0,4291.0
WA,Washington,Blaine city,59464.0,4905.0
WA,Washington,Blyn CDP,8977.0,30.0
WA,Washington,Bonney Lake city,80967.0,18516.0
WA,Washington,Bothell city,81972.0,41207.0
WA,Washington,Bothell East CDP,105104.0,9307.0
WA,Washington,Bothell West CDP,86723.0,19088.0
WA,Washington,Boulevard Park CDP,46910.0,3815.0
WA,Washington,Boyds CDP,0.0,91.0
WA,Washington,Brady CDP,65926.0,604.0
WA,Washington,Bremerton city,45658.0,39017.0
WA,Washington,Brewster city,38167.0,2624.0
WA,Washington,Bridgeport city,38077.0,2285.0
WA,Washington,Brier city,102944.0,6443.0
WA,Washington,Brinnon CDP,47222.0,705.0
WA,Washington,Browns Point CDP,78462.0,1260.0
WA,Washington,Brush Prairie CDP,59625.0,2708.0
WA,Washington,Bryant CDP,88590.0,1815.0
WA,Washington,Bryn Mawr-Skyway CDP,58268.0,16473.0
WA,Washington,Buckley city,54189.0,4475.0
WA,Washington,Bucoda town,38603.0,622.0
WA,Washington,Buena CDP,25109.0,1691.0
WA,Washington,Bunk Foss CDP,96212.0,3522.0
WA,Washington,Burbank CDP,76531.0,3114.0
WA,Washington,Burien city,53712.0,49785.0
WA,Washington,Burley CDP,63100.0,1735.0
WA,Washington,Burlington city,43439.0,8509.0
WA,Washington,Camano CDP,68002.0,15500.0
WA,Washington,Camas city,90136.0,20890.0
WA,Washington,Canterwood CDP,126417.0,3408.0
WA,Washington,Canyon Creek CDP,64435.0,3045.0
WA,Washington,Carbonado town,63036.0,547.0
WA,Washington,Carlsborg CDP,29375.0,675.0
WA,Washington,Carnation city,73611.0,1733.0
WA,Washington,Carson CDP,35727.0,2361.0
WA,Washington,Cascade Valley CDP,32188.0,2280.0
WA,Washington,Cashmere city,52461.0,3146.0
WA,Washington,Castle Rock city,41585.0,2334.0
WA,Washington,Cathcart CDP,82222.0,2553.0
WA,Washington,Cathlamet town,39643.0,612.0
WA,Washington,Cavalero CDP,98450.0,4950.0
WA,Washington,Centerville CDP,58750.0,167.0
WA,Washington,Centralia city,37100.0,16683.0
WA,Washington,Central Park CDP,49107.0,2652.0
WA,Washington,Chain Lake CDP,92375.0,4660.0
WA,Washington,Chehalis city,34379.0,7314.0
WA,Washington,Chelan city,49905.0,3974.0
WA,Washington,Chelan Falls CDP,,186.0
WA,Washington,Cheney city,27600.0,11171.0
WA,Washington,Cherry Grove CDP,113750.0,647.0
WA,Washington,Chewelah city,29316.0,2592.0
WA,Washington,Chico CDP,107361.0,2157.0
WA,Washington,Chinook CDP,51538.0,341.0
WA,Washington,Clallam Bay CDP,,378.0
WA,Washington,Clarkston city,32042.0,7330.0
WA,Washington,Clarkston Heights-Vineland CDP,63309.0,6590.0
WA,Washington,Clayton CDP,25150.0,346.0
WA,Washington,Clear Lake CDP (Pierce County),60375.0,1114.0
WA,Washington,Clear Lake CDP (Skagit County),68542.0,1061.0
WA,Washington,Clearview CDP,100395.0,3682.0
WA,Washington,Cle Elum city,45324.0,2544.0
WA,Washington,Cliffdell CDP,,138.0
WA,Washington,Clinton CDP,53875.0,766.0
WA,Washington,Clover Creek CDP,59848.0,6792.0
WA,Washington,Clyde Hill city,180568.0,3150.0
WA,Washington,Cohassett Beach CDP,34083.0,641.0
WA,Washington,Colfax city,46114.0,2842.0
WA,Washington,College Place city,42704.0,8957.0
WA,Washington,Colton town,57279.0,435.0
WA,Washington,Colville city,34242.0,4692.0
WA,Washington,Conconully town,24750.0,172.0
WA,Washington,Concrete town,31000.0,739.0
WA,Washington,Connell city,49577.0,5359.0
WA,Washington,Conway CDP,0.0,10.0
WA,Washington,Copalis Beach CDP,,370.0
WA,Washington,Cosmopolis city,58304.0,1547.0
WA,Washington,Cottage Lake CDP,135291.0,23703.0
WA,Washington,Coulee City town,43929.0,634.0
WA,Washington,Coulee Dam town,51250.0,1290.0
WA,Washington,Country Homes CDP,49044.0,5573.0
WA,Washington,Coupeville town,44417.0,2141.0
WA,Washington,Covington city,87811.0,18689.0
WA,Washington,Cowiche CDP,36000.0,1007.0
WA,Washington,Creston town,32386.0,273.0
WA,Washington,Crocker CDP,80114.0,1385.0
WA,Washington,Curlew CDP,28000.0,117.0
WA,Washington,Curlew Lake CDP,52054.0,560.0
WA,Washington,Cusick town,,106.0
WA,Washington,Custer CDP,70625.0,423.0
WA,Washington,Dallesport CDP,40357.0,1365.0
WA,Washington,Danville CDP,,32.0
WA,Washington,Darrington town,44583.0,1497.0
WA,Washington,Dash Point CDP,102083.0,830.0
WA,Washington,Davenport city,46736.0,1610.0
WA,Washington,Dayton city,37121.0,2852.0
WA,Washington,Deep River CDP,34539.0,182.0
WA,Washington,Deer Park city,40417.0,3784.0
WA,Washington,Deming CDP,32361.0,420.0
WA,Washington,Desert Aire CDP,50192.0,2131.0
WA,Washington,Des Moines city,58057.0,30715.0
WA,Washington,Disautel CDP,0.0,27.0
WA,Washington,Dixie CDP,50536.0,268.0
WA,Washington,Dollars Corner CDP,74276.0,1101.0
WA,Washington,Donald CDP,0.0,0.0
WA,Washington,Duluth CDP,87132.0,1550.0
WA,Washington,DuPont city,74971.0,9054.0
WA,Washington,Duvall city,117674.0,7373.0
WA,Washington,East Cathlamet CDP,50294.0,490.0
WA,Washington,Eastmont CDP,91444.0,21274.0
WA,Washington,Easton CDP,60962.0,374.0
WA,Washington,East Port Orchard CDP,55824.0,5109.0
WA,Washington,East Renton Highlands CDP,91382.0,11092.0
WA,Washington,East Wenatchee city,53206.0,13473.0
WA,Washington,Eatonville town,59306.0,2830.0
WA,Washington,Edgewood city,80264.0,9600.0
WA,Washington,Edison CDP,,162.0
WA,Washington,Edmonds city,75044.0,40689.0
WA,Washington,Elbe CDP,0.0,0.0
WA,Washington,Electric City city,63977.0,1094.0
WA,Washington,Elk Plain CDP,64769.0,14252.0
WA,Washington,Ellensburg city,29952.0,18637.0
WA,Washington,Elma city,27031.0,3035.0
WA,Washington,Elmer City town,43438.0,307.0
WA,Washington,Endicott town,33750.0,239.0
WA,Washington,Enetai CDP,57333.0,1919.0
WA,Washington,Entiat city,43417.0,1190.0
WA,Washington,Enumclaw city,54325.0,11494.0
WA,Washington,Ephrata city,54737.0,7948.0
WA,Washington,Erlands Point-Kitsap Lake CDP,56118.0,3065.0
WA,Washington,Eschbach CDP,39861.0,260.0
WA,Washington,Esperance CDP,68722.0,3811.0
WA,Washington,Everett city,49578.0,105685.0
WA,Washington,Everson city,54500.0,2553.0
WA,Washington,Fairchild AFB CDP,54514.0,2947.0
WA,Washington,Fairfield town,34821.0,464.0
WA,Washington,Fairwood CDP (King County),93490.0,20032.0
WA,Washington,Fairwood CDP (Spokane County),59276.0,8262.0
WA,Washington,Fall City CDP,74744.0,1729.0
WA,Washington,Farmington town,52250.0,104.0
WA,Washington,Federal Way city,55673.0,92859.0
WA,Washington,Felida CDP,96000.0,7744.0
WA,Washington,Ferndale city,51875.0,12355.0
WA,Washington,Fern Prairie CDP,80919.0,2108.0
WA,Washington,Fife city,55603.0,9477.0
WA,Washington,Fife Heights CDP,74010.0,2009.0
WA,Washington,Finley CDP,70146.0,5958.0
WA,Washington,Fircrest city,61398.0,6612.0
WA,Washington,Five Corners CDP,63521.0,19662.0
WA,Washington,Fobes Hill CDP,73050.0,2824.0
WA,Washington,Fords Prairie CDP,53103.0,1815.0
WA,Washington,Forks city,34269.0,3693.0
WA,Washington,Fort Lewis CDP,44097.0,13163.0
WA,Washington,Four Lakes CDP,67727.0,221.0
WA,Washington,Fox Island CDP,95208.0,3731.0
WA,Washington,Frederickson CDP,69032.0,19949.0
WA,Washington,Freeland CDP,44375.0,1803.0
WA,Washington,Friday Harbor town,44036.0,2162.0
WA,Washington,Garfield town,41364.0,496.0
WA,Washington,Garrett CDP,47328.0,1508.0
WA,Washington,Geneva CDP,81766.0,2544.0
WA,Washington,George city,43000.0,648.0
WA,Washington,Gig Harbor city,65365.0,7918.0
WA,Washington,Glacier CDP,,73.0
WA,Washington,Gleed CDP,60116.0,2948.0
WA,Washington,Glenwood CDP,55000.0,186.0
WA,Washington,Gold Bar city,58516.0,2193.0
WA,Washington,Goldendale city,31292.0,3437.0
WA,Washington,Gorst CDP,39519.0,484.0
WA,Washington,Graham CDP,74107.0,24976.0
WA,Washington,Grand Coulee city,31667.0,897.0
WA,Washington,Grand Mound CDP,58529.0,3329.0
WA,Washington,Grandview city,38990.0,11083.0
WA,Washington,Granger city,38816.0,3404.0
WA,Washington,Granite Falls city,58490.0,3451.0
WA,Washington,Grapeview CDP,62560.0,1156.0
WA,Washington,Grayland CDP,25938.0,489.0
WA,Washington,Grays River CDP,31875.0,474.0
WA,Washington,Green Bluff CDP,121036.0,992.0
WA,Washington,Greenwater CDP,,109.0
WA,Washington,Hamilton town,39000.0,230.0
WA,Washington,Hansville CDP,61442.0,3617.0
WA,Washington,Harrah town,48269.0,680.0
WA,Washington,Harrington city,39583.0,327.0
WA,Washington,Hartline town,37083.0,119.0
WA,Washington,Hat Island CDP,0.0,0.0
WA,Washington,Hatton town,26406.0,74.0
WA,Washington,Hazel Dell CDP,48452.0,20155.0
WA,Washington,Herron Island CDP,52740.0,81.0
WA,Washington,High Bridge CDP,98603.0,3152.0
WA,Washington,Hobart CDP,90032.0,6362.0
WA,Washington,Hockinson CDP,79970.0,4985.0
WA,Washington,Hogans Corner CDP,0.0,161.0
WA,Washington,Home CDP,55809.0,1702.0
WA,Washington,Hoodsport CDP,32056.0,880.0
WA,Washington,Hoquiam city,32238.0,8479.0
WA,Washington,Humptulips CDP,,251.0
WA,Washington,Hunts Point town,180000.0,508.0
WA,Washington,Ilwaco city,33603.0,1021.0
WA,Washington,Inchelium CDP,31250.0,494.0
WA,Washington,Index town,57159.0,178.0
WA,Washington,Indianola CDP,65893.0,3486.0
WA,Washington,Ione town,48500.0,342.0
WA,Washington,Issaquah city,89776.0,33682.0
WA,Washington,Jamestown CDP,50625.0,427.0
WA,Washington,Junction City CDP,0.0,9.0
WA,Washington,Kahlotus city,46528.0,224.0
WA,Washington,Kalama city,51979.0,2498.0
WA,Washington,Kapowsin CDP,73984.0,285.0
WA,Washington,Kayak Point CDP,92472.0,2068.0
WA,Washington,Keller CDP,,228.0
WA,Washington,Kelso city,33843.0,11837.0
WA,Washington,Kendall CDP,38790.0,126.0
WA,Washington,Kenmore city,90427.0,21575.0
WA,Washington,Kennewick city,51661.0,76918.0
WA,Washington,Kent city,60191.0,124292.0
WA,Washington,Ketron Island CDP,0.0,0.0
WA,Washington,Kettle Falls city,38750.0,1437.0
WA,Washington,Key Center CDP,60714.0,3811.0
WA,Washington,Keyport CDP,83214.0,488.0
WA,Washington,Kingston CDP,47153.0,1963.0
WA,Washington,Kirkland city,92127.0,84721.0
WA,Washington,Kittitas city,39803.0,1387.0
WA,Washington,Klahanie CDP,127589.0,11586.0
WA,Washington,Klickitat CDP,30735.0,448.0
WA,Washington,Krupp town,,45.0
WA,Washington,La Center city,75313.0,3066.0
WA,Washington,Lacey city,59407.0,44825.0
WA,Washington,La Conner town,40455.0,748.0
WA,Washington,LaCrosse town,41641.0,265.0
WA,Washington,La Grande CDP,,102.0
WA,Washington,Lake Bosworth CDP,72596.0,554.0
WA,Washington,Lake Cassidy CDP,98814.0,3666.0
WA,Washington,Lake Cavanaugh CDP,42778.0,125.0
WA,Washington,Lake Forest Park city,92516.0,13059.0
WA,Washington,Lake Goodwin CDP,77525.0,3577.0
WA,Washington,Lake Holm CDP,103790.0,3416.0
WA,Washington,Lake Ketchum CDP,77868.0,948.0
WA,Washington,Lakeland North CDP,71166.0,12380.0
WA,Washington,Lakeland South CDP,71792.0,13460.0
WA,Washington,Lake McMurray CDP,48281.0,132.0
WA,Washington,Lake Marcel-Stillwater CDP,130694.0,1269.0
WA,Washington,Lake Morton-Berrydale CDP,91875.0,9921.0
WA,Washington,Lake Roesiger CDP,87535.0,772.0
WA,Washington,Lake Shore CDP,73686.0,6957.0
WA,Washington,Lake Stevens city,74159.0,29774.0
WA,Washington,Lake Stickney CDP,67664.0,8930.0
WA,Washington,Lake Tapps CDP,105129.0,12710.0
WA,Washington,Lakeview CDP,40500.0,892.0
WA,Washington,Lakewood city,44902.0,59122.0
WA,Washington,Lamont town,39167.0,84.0
WA,Washington,Langley city,51591.0,1287.0
WA,Washington,Larch Way CDP,85658.0,3834.0
WA,Washington,Latah town,44107.0,160.0
WA,Washington,Laurier CDP,0.0,0.0
WA,Washington,Leavenworth city,43447.0,2227.0
WA,Washington,Lebam CDP,45833.0,133.0
WA,Washington,Lewisville CDP,78214.0,1732.0
WA,Washington,Liberty Lake city,64270.0,8269.0
WA,Washington,Lind town,59250.0,488.0
WA,Washington,Lochsloy CDP,76523.0,2593.0
WA,Washington,Lofall CDP,70694.0,2081.0
WA,Washington,Long Beach city,23889.0,1434.0
WA,Washington,Longbranch CDP,50870.0,3023.0
WA,Washington,Longview city,38498.0,36619.0
WA,Washington,Longview Heights CDP,60098.0,3403.0
WA,Washington,Loomis CDP,,85.0
WA,Washington,Loon Lake CDP,45536.0,766.0
WA,Washington,Lower Elochoman CDP,53520.0,130.0
WA,Washington,Lyle CDP,39214.0,578.0
WA,Washington,Lyman town,64286.0,591.0
WA,Washington,Lynden city,58604.0,12886.0
WA,Washington,Lynnwood city,50554.0,36491.0
WA,Washington,Mabton city,37315.0,2329.0
WA,Washington,McChord AFB CDP,47500.0,3288.0
WA,Washington,McCleary city,49196.0,1965.0
WA,Washington,Machias CDP,65375.0,1168.0
WA,Washington,McKenna CDP,71490.0,970.0
WA,Washington,McMillin CDP,81111.0,1399.0
WA,Washington,Malden town,32813.0,168.0
WA,Washington,Malo CDP,0.0,0.0
WA,Washington,Malone CDP,,551.0
WA,Washington,Malott CDP,35286.0,649.0
WA,Washington,Maltby CDP,103584.0,11220.0
WA,Washington,Manchester CDP,65438.0,5094.0
WA,Washington,Mansfield town,47083.0,291.0
WA,Washington,Manson CDP,38833.0,1284.0
WA,Washington,Maple Falls CDP,0.0,14.0
WA,Washington,Maple Heights-Lake Desire CDP,105819.0,3416.0
WA,Washington,Maple Valley city,100443.0,24682.0
WA,Washington,Maplewood CDP,90568.0,4961.0
WA,Washington,Marblemount CDP,,63.0
WA,Washington,Marcus town,35250.0,163.0
WA,Washington,Marietta-Alderwood CDP,41720.0,4704.0
WA,Washington,Markham CDP,,126.0
WA,Washington,Marrowstone CDP,60463.0,1242.0
WA,Washington,Martha Lake CDP,79015.0,17163.0
WA,Washington,Maryhill CDP,0.0,0.0
WA,Washington,Marysville city,65434.0,63760.0
WA,Washington,Mattawa city,46017.0,4516.0
WA,Washington,May Creek CDP,,661.0
WA,Washington,Mead CDP,56042.0,7363.0
WA,Washington,Meadowdale CDP,90076.0,2806.0
WA,Washington,Meadow Glade CDP,89567.0,2649.0
WA,Washington,Medical Lake city,41542.0,4924.0
WA,Washington,Medina city,174063.0,3120.0
WA,Washington,Mercer Island city,126106.0,24120.0
WA,Washington,Mesa city,52500.0,352.0
WA,Washington,Metaline town,58750.0,206.0
WA,Washington,Metaline Falls town,25729.0,136.0
WA,Washington,Methow CDP,111667.0,49.0
WA,Washington,Midland CDP,41205.0,8349.0
WA,Washington,Mill Creek city,86965.0,19028.0
WA,Washington,Mill Creek East CDP,101496.0,17967.0
WA,Washington,Millwood city,51696.0,1686.0
WA,Washington,Milton city,66050.0,7219.0
WA,Washington,Mineral CDP,32588.0,188.0
WA,Washington,Minnehaha CDP,60236.0,9548.0
WA,Washington,Mirrormont CDP,103250.0,3763.0
WA,Washington,Moclips CDP,0.0,0.0
WA,Washington,Monroe city,67844.0,17734.0
WA,Washington,Monroe North CDP,113077.0,1584.0
WA,Washington,Montesano city,60563.0,3894.0
WA,Washington,Morton city,36739.0,1296.0
WA,Washington,Moses Lake city,48174.0,21579.0
WA,Washington,Moses Lake North CDP,32028.0,4057.0
WA,Washington,Mossyrock city,39938.0,789.0
WA,Washington,Mountlake Terrace city,65069.0,20521.0
WA,Washington,Mount Vernon city,47308.0,32957.0
WA,Washington,Mount Vista CDP,72193.0,7995.0
