State,State_Full,City,poverty_rate,Population
OK,Oklahoma,Mounds town,18.9,1192.0
OK,Oklahoma,Mountain Park town,23.7,477.0
OK,Oklahoma,Mountain View town,19.8,777.0
OK,Oklahoma,Mulberry CDP,38.8,139.0
OK,Oklahoma,Muldrow town,30.6,3331.0
OK,Oklahoma,Mulhall town,28.6,273.0
OK,Oklahoma,Murphy CDP,11.8,170.0
OK,Oklahoma,Muskogee city,25.4,38776.0
OK,Oklahoma,Mustang city,5.7,19112.0
OK,Oklahoma,Mutual town,30.6,114.0
OK,Oklahoma,Narcissa CDP,0.0,73.0
OK,Oklahoma,Nardin CDP,0.0,92.0
OK,Oklahoma,Nash town,3.2,219.0
OK,Oklahoma,Nescatunga CDP,7.5,93.0
OK,Oklahoma,New Alluwe town,19.8,83.0
OK,Oklahoma,Newcastle city,5.8,8712.0
OK,Oklahoma,New Cordell city,15.8,2920.0
OK,Oklahoma,New Eucha CDP,34.2,554.0
OK,Oklahoma,Newkirk city,22.4,2283.0
OK,Oklahoma,New Woodville town,36.5,156.0
OK,Oklahoma,Nichols Hills city,2.8,3839.0
OK,Oklahoma,Nicoma Park city,13.1,2440.0
OK,Oklahoma,Nicut CDP,15.6,244.0
OK,Oklahoma,Ninnekah town,7.0,1018.0
OK,Oklahoma,Noble city,13.1,6626.0
OK,Oklahoma,Norge town,20.6,165.0
OK,Oklahoma,Norman city,18.0,117353.0
OK,Oklahoma,North Enid town,6.1,880.0
OK,Oklahoma,North Miami town,26.3,358.0
OK,Oklahoma,Notchietown CDP,21.3,291.0
OK,Oklahoma,Nowata city,26.1,3746.0
OK,Oklahoma,Oak Grove town,100.0,10.0
OK,Oklahoma,Oakhurst CDP,25.5,2312.0
OK,Oklahoma,Oakland town,15.4,1089.0
OK,Oklahoma,Oaks town,41.7,336.0
OK,Oklahoma,Oakwood town,16.7,48.0
OK,Oklahoma,Ochelata town,8.4,380.0
OK,Oklahoma,Oilton city,26.6,1082.0
OK,Oklahoma,Okarche town,11.5,1255.0
OK,Oklahoma,Okay town,23.3,581.0
OK,Oklahoma,Okeene town,9.7,1014.0
OK,Oklahoma,Okemah city,31.1,3276.0
OK,Oklahoma,Oklahoma City city,18.3,610672.0
OK,Oklahoma,Okmulgee city,29.5,12350.0
OK,Oklahoma,Oktaha town,22.5,376.0
OK,Oklahoma,Old Eucha CDP,46.2,13.0
OK,Oklahoma,Old Green CDP,17.3,582.0
OK,Oklahoma,Olustee town,25.8,537.0
OK,Oklahoma,Oologah town,5.6,1135.0
OK,Oklahoma,Optima town,33.9,501.0
OK,Oklahoma,Orlando town,17.6,153.0
OK,Oklahoma,Osage town,13.3,113.0
OK,Oklahoma,Owasso city,7.9,32650.0
OK,Oklahoma,Paden town,26.5,585.0
OK,Oklahoma,Panama town,34.3,1284.0
OK,Oklahoma,Panola CDP,22.3,94.0
OK,Oklahoma,Paoli town,19.2,573.0
OK,Oklahoma,Paradise Hill town,5.5,56.0
OK,Oklahoma,Park Hill CDP,25.2,3667.0
OK,Oklahoma,Pauls Valley city,21.7,6073.0
OK,Oklahoma,Pawhuska city,19.8,3663.0
OK,Oklahoma,Pawnee city,19.3,2228.0
OK,Oklahoma,Peavine CDP,20.3,360.0
OK,Oklahoma,Peggs CDP,15.6,753.0
OK,Oklahoma,Pensacola town,18.7,134.0
OK,Oklahoma,Peoria town,28.0,107.0
OK,Oklahoma,Perkins city,21.6,2861.0
OK,Oklahoma,Perry city,16.0,5082.0
OK,Oklahoma,Pettit CDP,16.8,916.0
OK,Oklahoma,Phillips town,15.5,110.0
OK,Oklahoma,Piedmont city,3.8,6502.0
OK,Oklahoma,Piney CDP,4.3,233.0
OK,Oklahoma,Pinhook Corner CDP,26.0,169.0
OK,Oklahoma,Pink town,19.6,2281.0
OK,Oklahoma,Pin Oak Acres CDP,24.2,409.0
OK,Oklahoma,Pittsburg town,27.9,183.0
OK,Oklahoma,Platter CDP,19.0,158.0
OK,Oklahoma,Pocasset town,26.5,151.0
OK,Oklahoma,Pocola town,21.8,4026.0
OK,Oklahoma,Ponca City city,18.3,24846.0
OK,Oklahoma,Pond Creek city,11.5,941.0
OK,Oklahoma,Porter town,14.7,625.0
OK,Oklahoma,Porum town,41.5,660.0
OK,Oklahoma,Poteau city,23.2,8624.0
OK,Oklahoma,Prague city,15.6,2389.0
OK,Oklahoma,Proctor CDP,62.8,196.0
OK,Oklahoma,Prue town,31.5,508.0
OK,Oklahoma,Pryor Creek city,24.8,9484.0
OK,Oklahoma,Pump Back CDP,18.8,218.0
OK,Oklahoma,Purcell city,19.4,6292.0
OK,Oklahoma,Putnam town,0.0,15.0
OK,Oklahoma,Quapaw town,29.6,887.0
OK,Oklahoma,Quinton town,32.0,1026.0
OK,Oklahoma,Ralston town,21.6,347.0
OK,Oklahoma,Ramona town,25.3,530.0
OK,Oklahoma,Randlett town,9.7,362.0
OK,Oklahoma,Ratliff City town,24.4,131.0
OK,Oklahoma,Rattan town,24.6,289.0
OK,Oklahoma,Ravia town,22.9,452.0
OK,Oklahoma,Redbird town,29.6,71.0
OK,Oklahoma,Redbird Smith CDP,27.1,351.0
OK,Oklahoma,Red Oak town,15.1,598.0
OK,Oklahoma,Red Rock town,14.5,344.0
OK,Oklahoma,Remy CDP,6.4,548.0
OK,Oklahoma,Renfrow town,0.0,13.0
OK,Oklahoma,Rentiesville town,24.8,141.0
OK,Oklahoma,Reydon town,16.1,155.0
OK,Oklahoma,Ringling town,28.1,1026.0
OK,Oklahoma,Ringwood town,7.3,615.0
OK,Oklahoma,Ripley town,17.1,315.0
OK,Oklahoma,River Bottom CDP,9.8,164.0
OK,Oklahoma,Rock Island town,21.7,774.0
OK,Oklahoma,Rocky town,14.1,156.0
OK,Oklahoma,Rocky Ford CDP,0.0,54.0
OK,Oklahoma,Rocky Mountain CDP,25.6,379.0
OK,Oklahoma,Roff town,25.5,658.0
OK,Oklahoma,Roland town,30.3,3339.0
OK,Oklahoma,Roosevelt town,33.6,302.0
OK,Oklahoma,Rose CDP,6.0,149.0
OK,Oklahoma,Rosedale town,76.3,76.0
OK,Oklahoma,Rosston town,29.5,44.0
OK,Oklahoma,Rush Springs town,24.5,1312.0
OK,Oklahoma,Ryan town,19.7,795.0
OK,Oklahoma,St. Louis town,20.0,115.0
OK,Oklahoma,Salem CDP,0.0,133.0
OK,Oklahoma,Salina town,24.1,1304.0
OK,Oklahoma,Sallisaw city,28.5,8698.0
OK,Oklahoma,Sams Corner CDP,16.3,135.0
OK,Oklahoma,Sand Hill CDP,10.6,368.0
OK,Oklahoma,Sand Springs city,10.6,19397.0
OK,Oklahoma,Sapulpa city,17.5,20399.0
OK,Oklahoma,Sasakwa town,31.0,126.0
OK,Oklahoma,Savanna town,19.0,668.0
OK,Oklahoma,Sawyer town,24.4,354.0
OK,Oklahoma,Sayre city,15.3,4603.0
OK,Oklahoma,Schulter town,36.5,457.0
OK,Oklahoma,Scraper CDP,8.1,197.0
OK,Oklahoma,Seiling city,13.6,833.0
OK,Oklahoma,Seminole city,24.6,7508.0
OK,Oklahoma,Sentinel town,21.6,865.0
OK,Oklahoma,Sequoyah CDP,3.3,664.0
OK,Oklahoma,Shady Grove CDP (Cherokee County),23.9,465.0
OK,Oklahoma,Shady Grove CDP (McIntosh County),36.1,252.0
OK,Oklahoma,Shady Point town,21.2,1090.0
OK,Oklahoma,Shamrock town,29.5,61.0
OK,Oklahoma,Sharon town,20.0,65.0
OK,Oklahoma,Shattuck town,20.3,1264.0
OK,Oklahoma,Shawnee city,22.9,30866.0
OK,Oklahoma,Shidler city,17.9,415.0
OK,Oklahoma,Short CDP,29.2,455.0
OK,Oklahoma,Silo town,11.7,334.0
OK,Oklahoma,Simms CDP,12.2,296.0
OK,Oklahoma,Skedee town,25.9,57.0
OK,Oklahoma,Skiatook town,17.5,7827.0
OK,Oklahoma,Slaughterville town,11.4,4226.0
OK,Oklahoma,Slick town,18.3,93.0
OK,Oklahoma,Smith Village town,5.5,73.0
OK,Oklahoma,Smithville town,56.3,103.0
OK,Oklahoma,Snake Creek CDP,5.6,178.0
OK,Oklahoma,Snyder city,20.3,1549.0
OK,Oklahoma,Soper town,27.2,202.0
OK,Oklahoma,Sour John CDP,24.4,41.0
OK,Oklahoma,South Coffeyville town,13.1,781.0
OK,Oklahoma,Sparks town,13.3,180.0
OK,Oklahoma,Spaulding town,31.0,129.0
OK,Oklahoma,Spavinaw town,34.5,350.0
OK,Oklahoma,Spencer city,17.9,4004.0
OK,Oklahoma,Sperry town,17.8,1140.0
OK,Oklahoma,Spiro town,31.3,2640.0
OK,Oklahoma,Sportsmen Acres town,29.1,371.0
OK,Oklahoma,Springer town,17.4,639.0
OK,Oklahoma,Steely Hollow CDP,22.9,157.0
OK,Oklahoma,Sterling town,31.6,620.0
OK,Oklahoma,Stidham town,55.6,45.0
OK,Oklahoma,Stigler city,24.7,2725.0
OK,Oklahoma,Stillwater city,33.0,47523.0
OK,Oklahoma,Stilwell city,30.8,4007.0
OK,Oklahoma,Stonewall town,37.2,384.0
OK,Oklahoma,Stoney Point CDP,50.5,284.0
OK,Oklahoma,Strang town,53.8,65.0
OK,Oklahoma,Stratford town,32.3,1503.0
OK,Oklahoma,Stringtown town,10.6,340.0
OK,Oklahoma,Strong City town,16.1,62.0
OK,Oklahoma,Stroud city,14.1,2710.0
OK,Oklahoma,Stuart town,15.8,184.0
OK,Oklahoma,Sugden town,26.3,38.0
OK,Oklahoma,Sulphur city,21.2,5032.0
OK,Oklahoma,Summit town,39.6,135.0
OK,Oklahoma,Sweetwater town,5.9,186.0
OK,Oklahoma,Swink CDP,19.3,83.0
OK,Oklahoma,Sycamore CDP,4.5,358.0
OK,Oklahoma,Taft town,33.7,176.0
OK,Oklahoma,Tagg Flats CDP,8.4,107.0
OK,Oklahoma,Tahlequah city,34.3,16354.0
OK,Oklahoma,Talala town,23.2,324.0
OK,Oklahoma,Talihina town,32.5,1087.0
OK,Oklahoma,Taloga town,19.9,388.0
OK,Oklahoma,Tamaha town,19.0,142.0
OK,Oklahoma,Tatums town,32.4,111.0
OK,Oklahoma,Tecumseh city,17.3,6583.0
OK,Oklahoma,Temple town,24.8,1091.0
OK,Oklahoma,Tenkiller CDP,13.2,523.0
OK,Oklahoma,Teresita CDP,21.8,147.0
OK,Oklahoma,Terlton town,40.2,107.0
OK,Oklahoma,Terral town,31.3,390.0
OK,Oklahoma,Texanna CDP,12.3,2273.0
OK,Oklahoma,Texhoma town,7.2,851.0
OK,Oklahoma,Texola town,18.5,54.0
OK,Oklahoma,Thackerville town,19.5,471.0
OK,Oklahoma,The Village city,8.9,9223.0
OK,Oklahoma,Thomas city,12.8,1220.0
OK,Oklahoma,Tiawah CDP,0.0,223.0
OK,Oklahoma,Tipton town,17.1,867.0
OK,Oklahoma,Tishomingo city,24.2,3075.0
OK,Oklahoma,Titanic CDP,24.2,252.0
OK,Oklahoma,Tonkawa city,18.7,3149.0
OK,Oklahoma,Tribbey town,19.3,370.0
OK,Oklahoma,Tryon town,32.4,527.0
OK,Oklahoma,Tullahassee town,77.3,284.0
OK,Oklahoma,Tulsa city,20.2,398082.0
OK,Oklahoma,Tupelo city,39.1,345.0
OK,Oklahoma,Turley CDP,18.7,2291.0
OK,Oklahoma,Turpin CDP,15.1,577.0
OK,Oklahoma,Tushka town,18.5,286.0
OK,Oklahoma,Tuskahoma CDP,26.5,132.0
OK,Oklahoma,Tuttle city,7.9,6411.0
OK,Oklahoma,Twin Oaks CDP,15.0,227.0
OK,Oklahoma,Tyrone town,21.7,965.0
OK,Oklahoma,Union City town,5.5,1511.0
OK,Oklahoma,Valley Brook town,35.5,718.0
OK,Oklahoma,Valley Park town,0.0,58.0
OK,Oklahoma,Valliant town,36.0,843.0
OK,Oklahoma,Velma town,12.5,697.0
OK,Oklahoma,Vera town,14.6,164.0
OK,Oklahoma,Verden town,10.8,582.0
OK,Oklahoma,Verdigris town,8.2,4203.0
OK,Oklahoma,Vian town,37.9,1270.0
OK,Oklahoma,Vici town,20.2,813.0
OK,Oklahoma,Vinita city,25.0,5610.0
OK,Oklahoma,Wagoner city,24.1,8583.0
OK,Oklahoma,Wainwright town,52.6,175.0
OK,Oklahoma,Wakita town,4.3,313.0
OK,Oklahoma,Walters city,23.3,2554.0
OK,Oklahoma,Wanette town,29.0,279.0
OK,Oklahoma,Wann town,8.9,191.0
OK,Oklahoma,Wapanucka town,35.1,376.0
OK,Oklahoma,Wardville CDP,0.0,47.0
OK,Oklahoma,Warner town,23.3,1844.0
OK,Oklahoma,Warr Acres city,14.8,10342.0
OK,Oklahoma,Warwick town,16.8,125.0
OK,Oklahoma,Washington town,6.2,689.0
OK,Oklahoma,Watonga city,28.0,4110.0
OK,Oklahoma,Watts town,53.1,309.0
OK,Oklahoma,Wauhillau CDP,28.8,448.0
OK,Oklahoma,Waukomis town,18.7,1477.0
OK,Oklahoma,Waurika city,26.2,2062.0
OK,Oklahoma,Wayne town,17.3,683.0
OK,Oklahoma,Waynoka city,14.1,1187.0
OK,Oklahoma,Weatherford city,21.0,11663.0
OK,Oklahoma,Webb City town,21.1,77.0
OK,Oklahoma,Webbers Falls town,35.8,544.0
OK,Oklahoma,Welch town,10.6,644.0
OK,Oklahoma,Weleetka town,33.3,946.0
OK,Oklahoma,Welling CDP,9.2,841.0
OK,Oklahoma,Wellston town,10.9,778.0
OK,Oklahoma,West Peavine CDP,36.6,213.0
OK,Oklahoma,Westport town,1.1,440.0
OK,Oklahoma,West Siloam Springs town,16.0,982.0
OK,Oklahoma,Westville town,40.9,1701.0
OK,Oklahoma,Wetumka city,27.0,1288.0
OK,Oklahoma,Wewoka city,36.7,3436.0
OK,Oklahoma,Whitefield town,18.8,463.0
OK,Oklahoma,White Oak CDP,7.6,276.0
OK,Oklahoma,Whitesboro CDP,10.0,201.0
OK,Oklahoma,White Water CDP,34.6,26.0
OK,Oklahoma,Wickliffe CDP,0.0,14.0
OK,Oklahoma,Wilburton city,21.4,2765.0
OK,Oklahoma,Willow town,9.4,128.0
OK,Oklahoma,Wilson city,17.9,1581.0
OK,Oklahoma,Winchester town,11.7,522.0
OK,Oklahoma,Wister town,29.6,1009.0
OK,Oklahoma,Woodall CDP,26.4,884.0
OK,Oklahoma,Woodlawn Park town,0.0,160.0
OK,Oklahoma,Woodward city,13.7,12591.0
OK,Oklahoma,Wright City town,28.7,635.0
OK,Oklahoma,Wyandotte town,14.7,342.0
OK,Oklahoma,Wynnewood city,23.7,2235.0
OK,Oklahoma,Wynona town,19.5,474.0
OK,Oklahoma,Yale city,27.3,1145.0
OK,Oklahoma,Yeager town,40.8,71.0
OK,Oklahoma,Yukon city,7.1,24746.0
OK,Oklahoma,Zeb CDP,8.3,673.0
OK,Oklahoma,Zena CDP,4.9,204.0
OK,Oklahoma,Zion CDP,0.0,35.0
OR,Oregon,Adair Village city,13.4,828.0
OR,Oregon,Adams city,14.1,370.0
OR,Oregon,Adrian city,14.3,154.0
OR,Oregon,Albany city,19.8,51511.0
OR,Oregon,Aloha CDP,14.9,53879.0
OR,Oregon,Alpine CDP,0.0,84.0
OR,Oregon,Alsea CDP,2.1,146.0
OR,Oregon,Altamont CDP,17.7,19502.0
OR,Oregon,Amity city,17.1,1558.0
OR,Oregon,Annex CDP,16.4,230.0
OR,Oregon,Antelope city,0.0,12.0
OR,Oregon,Arlington city,6.2,596.0
OR,Oregon,Ashland city,19.0,20556.0
OR,Oregon,Astoria city,19.7,9537.0
OR,Oregon,Athena city,25.1,1069.0
OR,Oregon,Aumsville city,19.0,3823.0
OR,Oregon,Aurora city,8.5,1192.0
OR,Oregon,Baker City city,15.7,9777.0
OR,Oregon,Bandon city,21.7,3070.0
OR,Oregon,Banks city,3.3,1580.0
OR,Oregon,Barlow city,21.1,147.0
OR,Oregon,Barview CDP,30.3,1719.0
OR,Oregon,Bay City city,10.6,1466.0
OR,Oregon,Bayside Gardens CDP,10.2,618.0
OR,Oregon,Beatty CDP,0.0,0.0
OR,Oregon,Beaver CDP,10.9,193.0
OR,Oregon,Beavercreek CDP,5.1,3945.0
OR,Oregon,Beaverton city,15.4,93919.0
OR,Oregon,Bellfountain CDP,0.0,101.0
OR,Oregon,Bend city,12.5,81780.0
OR,Oregon,Bethany CDP,2.5,22346.0
OR,Oregon,Biggs Junction CDP,0.0,22.0
OR,Oregon,Black Butte Ranch CDP,4.2,260.0
OR,Oregon,Blodgett CDP,30.4,56.0
OR,Oregon,Boardman city,25.5,3320.0
OR,Oregon,Bonanza town,15.6,506.0
OR,Oregon,Brogan CDP,0.0,220.0
OR,Oregon,Brookings city,10.9,6376.0
OR,Oregon,Brooks CDP,18.2,977.0
OR,Oregon,Brownsville city,14.2,1561.0
OR,Oregon,Bull Mountain CDP,5.7,9188.0
OR,Oregon,Bunker Hill CDP,38.7,1342.0
OR,Oregon,Burns city,21.2,2763.0
OR,Oregon,Butte Falls town,37.8,391.0
OR,Oregon,Butteville CDP,0.0,150.0
OR,Oregon,Camp Sherman CDP,6.5,323.0
OR,Oregon,Canby city,12.7,16951.0
OR,Oregon,Cannon Beach city,18.8,1549.0
OR,Oregon,Canyon City town,9.8,801.0
OR,Oregon,Canyonville city,19.7,2361.0
OR,Oregon,Cape Meares CDP,5.2,143.0
OR,Oregon,Carlton city,5.1,1869.0
OR,Oregon,Cascade Locks city,18.6,1052.0
OR,Oregon,Cascadia CDP,29.6,199.0
OR,Oregon,Cave Junction city,33.5,2002.0
OR,Oregon,Cayuse CDP,41.7,64.0
OR,Oregon,Cedar Hills CDP,10.3,8811.0
OR,Oregon,Cedar Mill CDP,7.1,15638.0
OR,Oregon,Central Point city,11.7,17604.0
OR,Oregon,Chenoweth CDP,17.8,1722.0
OR,Oregon,Chiloquin city,43.8,815.0
OR,Oregon,Clatskanie city,21.8,1782.0
OR,Oregon,Cloverdale CDP,0.0,305.0
OR,Oregon,Coburg city,13.0,1149.0
OR,Oregon,Columbia City city,6.7,2419.0
OR,Oregon,Condon city,10.6,561.0
OR,Oregon,Coos Bay city,22.7,16062.0
OR,Oregon,Coquille city,15.1,3846.0
OR,Oregon,Cornelius city,12.5,12186.0
OR,Oregon,Corvallis city,28.2,54981.0
OR,Oregon,Cottage Grove city,22.5,9819.0
OR,Oregon,Cove city,25.2,606.0
OR,Oregon,Crabtree CDP,42.4,526.0
OR,Oregon,Crane CDP,4.4,136.0
OR,Oregon,Crawfordsville CDP,25.7,269.0
OR,Oregon,Creswell city,6.8,5085.0
OR,Oregon,Culver city,19.3,1414.0
OR,Oregon,Dallas city,16.7,14896.0
OR,Oregon,Damascus city,8.5,10748.0
OR,Oregon,Days Creek CDP,14.9,316.0
OR,Oregon,Dayton city,19.9,2539.0
OR,Oregon,Dayville town,8.7,150.0
OR,Oregon,Deer Island CDP,14.1,383.0
OR,Oregon,Depoe Bay city,13.0,1877.0
OR,Oregon,Deschutes River Woods CDP,12.9,5328.0
OR,Oregon,Detroit city,5.9,119.0
OR,Oregon,Dillard CDP,0.0,434.0
OR,Oregon,Donald city,8.1,1115.0
OR,Oregon,Drain city,13.8,1194.0
OR,Oregon,Dufur city,1.3,640.0
OR,Oregon,Dundee city,8.0,3184.0
OR,Oregon,Dunes City city,13.5,1263.0
OR,Oregon,Durham city,22.4,1459.0
OR,Oregon,Eagle Crest CDP,7.1,1685.0
OR,Oregon,Eagle Point city,21.7,8701.0
OR,Oregon,Echo city,17.9,734.0
OR,Oregon,Elgin city,19.6,1527.0
OR,Oregon,Elkton city,20.9,225.0
OR,Oregon,Enterprise city,15.8,1915.0
OR,Oregon,Eola CDP,0.0,0.0
OR,Oregon,Estacada city,24.3,2968.0
OR,Oregon,Eugene city,24.4,159615.0
OR,Oregon,Fair Oaks CDP,17.7,327.0
OR,Oregon,Fairview city,16.6,9181.0
OR,Oregon,Falls City city,25.7,994.0
OR,Oregon,Florence city,14.2,8545.0
OR,Oregon,Foots Creek CDP,8.8,623.0
OR,Oregon,Forest Grove city,16.9,22823.0
OR,Oregon,Fort Hill CDP,0.8,123.0
OR,Oregon,Fossil city,19.6,401.0
OR,Oregon,Four Corners CDP,21.1,16483.0
OR,Oregon,Garden Home-Whitford CDP,7.6,6138.0
OR,Oregon,Gardiner CDP,18.4,207.0
OR,Oregon,Garibaldi city,18.0,782.0
OR,Oregon,Gaston city,5.5,616.0
OR,Oregon,Gates city,19.2,464.0
OR,Oregon,Gearhart city,19.7,1462.0
OR,Oregon,Gervais city,18.5,2562.0
OR,Oregon,Gladstone city,11.6,11741.0
OR,Oregon,Glasgow CDP,4.7,596.0
OR,Oregon,Glendale city,28.8,801.0
OR,Oregon,Glide CDP,20.7,1916.0
OR,Oregon,Gold Beach city,19.8,2346.0
OR,Oregon,Gold Hill city,16.1,1194.0
OR,Oregon,Gopher Flats CDP,32.1,371.0
OR,Oregon,Government Camp CDP,0.0,120.0
OR,Oregon,Grand Ronde CDP,8.7,1636.0
OR,Oregon,Granite city,52.2,23.0
OR,Oregon,Grants Pass city,21.2,36378.0
OR,Oregon,Grass Valley city,27.8,176.0
OR,Oregon,Green CDP,17.0,7895.0
OR,Oregon,Greenhorn city,0.0,9.0
OR,Oregon,Gresham city,21.3,109308.0
OR,Oregon,Haines city,22.7,406.0
OR,Oregon,Halfway city,31.1,314.0
OR,Oregon,Halsey city,9.4,1128.0
OR,Oregon,Happy Valley city,4.5,16462.0
OR,Oregon,Harbor CDP,28.6,1978.0
OR,Oregon,Harper CDP,13.1,99.0
OR,Oregon,Harrisburg city,21.4,3660.0
OR,Oregon,Hayesville CDP,22.0,19296.0
OR,Oregon,Hebo CDP,0.0,218.0
OR,Oregon,Helix city,8.8,204.0
OR,Oregon,Heppner city,21.5,1151.0
OR,Oregon,Hermiston city,21.9,17121.0
OR,Oregon,Hillsboro city,13.6,97751.0
OR,Oregon,Hines city,17.0,1402.0
OR,Oregon,Holley CDP,22.5,285.0
OR,Oregon,Hood River city,19.1,7412.0
OR,Oregon,Hubbard city,20.2,3219.0
OR,Oregon,Huntington city,20.4,323.0
OR,Oregon,Idanha city,25.3,198.0
OR,Oregon,Idaville CDP,17.2,389.0
OR,Oregon,Imbler city,12.7,315.0
OR,Oregon,Independence city,24.8,8772.0
OR,Oregon,Ione city,7.5,255.0
OR,Oregon,Irrigon city,15.8,2217.0
OR,Oregon,Island City city,19.2,1186.0
OR,Oregon,Jacksonville city,4.3,2827.0
OR,Oregon,Jeffers Gardens CDP,13.7,344.0
OR,Oregon,Jefferson city,24.5,3174.0
OR,Oregon,Jennings Lodge CDP,15.8,7691.0
OR,Oregon,John Day city,14.3,1717.0
OR,Oregon,Johnson City city,16.3,573.0
OR,Oregon,Jordan Valley city,8.5,153.0
OR,Oregon,Joseph city,24.2,1053.0
OR,Oregon,Junction City city,22.8,5673.0
OR,Oregon,Juntura CDP,18.9,37.0
OR,Oregon,Keizer city,15.8,37115.0
OR,Oregon,Kerby CDP,41.8,709.0
OR,Oregon,King City city,7.7,3464.0
OR,Oregon,Kings Valley CDP,19.4,72.0
OR,Oregon,Kirkpatrick CDP,11.0,145.0
OR,Oregon,Klamath Falls city,25.0,21261.0
OR,Oregon,Labish Village CDP,0.0,218.0
OR,Oregon,Lacomb CDP,8.0,633.0
OR,Oregon,Lafayette city,14.6,3824.0
OR,Oregon,La Grande city,22.5,13088.0
OR,Oregon,Lake Oswego city,7.3,37628.0
OR,Oregon,Lakeside city,19.1,1539.0
OR,Oregon,Lakeview town,22.0,2561.0
OR,Oregon,Langlois CDP,53.7,162.0
OR,Oregon,La Pine city,23.0,1664.0
OR,Oregon,Lebanon city,19.9,15962.0
OR,Oregon,Lexington town,0.6,189.0
OR,Oregon,Lincoln Beach CDP,13.1,1198.0
OR,Oregon,Lincoln City city,20.9,8386.0
OR,Oregon,Lonerock city,27.8,18.0
OR,Oregon,Long Creek city,22.0,173.0
OR,Oregon,Lookingglass CDP,0.0,989.0
OR,Oregon,Lostine city,13.9,316.0
OR,Oregon,Lowell city,14.8,1089.0
OR,Oregon,Lyons city,11.4,1174.0
OR,Oregon,McMinnville city,21.2,33185.0
OR,Oregon,Madras city,24.3,6487.0
OR,Oregon,Malin city,22.7,731.0
OR,Oregon,Manzanita city,16.0,426.0
OR,Oregon,Marion CDP,0.0,232.0
OR,Oregon,Maupin city,12.0,593.0
OR,Oregon,Maywood Park city,4.5,872.0
OR,Oregon,Medford city,23.0,77579.0
OR,Oregon,Mehama CDP,11.7,196.0
OR,Oregon,Melrose CDP,18.4,809.0
OR,Oregon,Merlin CDP,16.9,1481.0
OR,Oregon,Merrill city,26.7,885.0
OR,Oregon,Metolius city,23.5,1131.0
OR,Oregon,Metzger CDP,15.5,4035.0
OR,Oregon,Mill City city,20.0,1781.0
OR,Oregon,Millersburg city,17.5,1661.0
OR,Oregon,Milton-Freewater city,33.7,7089.0
OR,Oregon,Milwaukie city,12.9,20566.0
OR,Oregon,Mission CDP,29.9,970.0
OR,Oregon,Mitchell city,27.0,122.0
OR,Oregon,Molalla city,8.7,8726.0
OR,Oregon,Monmouth city,32.3,9869.0
OR,Oregon,Monroe city,12.0,677.0
OR,Oregon,Monument city,24.7,89.0
OR,Oregon,Moro city,23.6,372.0
OR,Oregon,Mosier city,11.6,476.0
OR,Oregon,Mount Angel city,10.3,3389.0
OR,Oregon,Mount Hood CDP,0.0,235.0
OR,Oregon,Mount Hood Village CDP,7.6,5497.0
OR,Oregon,Mount Vernon city,27.5,625.0
OR,Oregon,Mulino CDP,7.2,2661.0
OR,Oregon,Myrtle Creek city,34.1,3422.0
OR,Oregon,Myrtle Point city,16.8,2495.0
OR,Oregon,Neahkahnie CDP,15.0,80.0
OR,Oregon,Nehalem city,2.8,254.0
OR,Oregon,Nesika Beach CDP,8.4,430.0
OR,Oregon,Neskowin CDP,9.6,156.0
OR,Oregon,Netarts CDP,9.1,958.0
OR,Oregon,Newberg city,20.5,22566.0
OR,Oregon,New Hope CDP,9.1,1342.0
OR,Oregon,New Pine Creek CDP,31.8,151.0
OR,Oregon,Newport city,18.8,10101.0
OR,Oregon,North Bend city,13.2,9583.0
OR,Oregon,North Plains city,0.5,1945.0
OR,Oregon,North Powder city,46.9,515.0
