State,State_Full,City,share_white,share_black,share_native_american,share_asian,share_hispanic,Population
NH,New Hampshire,Keene city,95.3,0.6,0.2,2.0,1.6,23403.0
NH,New Hampshire,Laconia city,94.5,0.9,0.3,2.5,1.6,16075.0
NH,New Hampshire,Lancaster CDP,96.2,0.5,0.9,0.9,2.5,1417.0
NH,New Hampshire,Lebanon city,88.4,1.6,0.3,6.8,2.9,13535.0
NH,New Hampshire,Lincoln CDP,99.1,0.2,0.0,0.2,0.4,761.0
NH,New Hampshire,Lisbon CDP,97.8,0.3,0.1,0.0,1.2,973.0
NH,New Hampshire,Littleton CDP,96.1,0.5,0.2,1.0,2.1,4663.0
NH,New Hampshire,Londonderry CDP,95.8,0.8,0.1,1.5,2.5,10729.0
NH,New Hampshire,Loudon CDP,97.5,0.2,0.2,0.5,0.9,533.0
NH,New Hampshire,Manchester city,86.1,4.1,0.3,3.7,8.1,110139.0
NH,New Hampshire,Marlborough CDP,96.6,0.6,0.0,0.6,1.1,1008.0
NH,New Hampshire,Melvin Village CDP,99.2,0.0,0.0,0.8,0.0,161.0
NH,New Hampshire,Meredith CDP,97.1,0.3,0.1,1.0,1.3,1749.0
NH,New Hampshire,Milford CDP,94.4,1.4,0.3,1.4,2.5,9107.0
NH,New Hampshire,Milton CDP,96.2,0.9,0.0,0.0,1.2,791.0
NH,New Hampshire,Milton Mills CDP,99.0,0.0,0.0,0.0,0.0,411.0
NH,New Hampshire,Mountain Lakes CDP,95.3,1.2,1.2,0.4,1.6,416.0
NH,New Hampshire,Nashua city,83.4,2.7,0.3,6.5,9.8,87110.0
NH,New Hampshire,Newfields CDP,99.7,0.0,0.0,0.0,0.7,324.0
NH,New Hampshire,New Hampton CDP,98.3,0.0,0.3,1.1,2.0,327.0
NH,New Hampshire,New London CDP,93.8,2.8,0.1,1.6,2.3,1486.0
NH,New Hampshire,Newmarket CDP,91.2,1.3,0.3,4.0,2.9,5319.0
NH,New Hampshire,Newport CDP,96.9,0.3,0.3,0.5,1.1,4798.0
NH,New Hampshire,North Conway CDP,94.7,0.5,0.4,2.0,1.6,2314.0
NH,New Hampshire,North Walpole CDP,96.3,0.4,0.2,0.2,1.4,1023.0
NH,New Hampshire,North Woodstock CDP,96.8,0.2,0.2,1.1,0.0,299.0
NH,New Hampshire,Peterborough CDP,96.3,0.5,0.1,1.8,1.4,3113.0
NH,New Hampshire,Pinardville CDP,95.1,1.5,0.2,1.3,2.5,4903.0
NH,New Hampshire,Pittsfield CDP,96.6,0.3,0.3,0.6,3.2,1629.0
NH,New Hampshire,Plainfield CDP,98.0,0.5,0.0,1.0,0.5,232.0
NH,New Hampshire,Plymouth CDP,96.4,0.8,0.2,1.1,1.8,3913.0
NH,New Hampshire,Portsmouth city,91.5,1.7,0.2,3.5,2.8,21426.0
NH,New Hampshire,Raymond CDP,96.9,0.7,0.2,0.5,1.6,3052.0
NH,New Hampshire,Rochester city,95.4,0.8,0.3,1.2,1.8,29954.0
NH,New Hampshire,Sanbornville CDP,97.9,0.6,0.0,0.6,0.7,867.0
NH,New Hampshire,Seabrook Beach CDP,98.7,0.1,0.2,0.2,0.7,629.0
NH,New Hampshire,Somersworth city,89.4,1.4,0.3,5.3,2.5,11778.0
NH,New Hampshire,South Hooksett CDP,94.4,1.2,0.3,2.0,2.0,5825.0
NH,New Hampshire,Suissevale CDP,97.6,0.0,0.0,0.0,0.4,133.0
NH,New Hampshire,Suncook CDP,95.9,0.9,0.4,0.9,1.8,5247.0
NH,New Hampshire,Tilton Northfield CDP,96.1,0.7,0.4,1.4,1.0,3725.0
NH,New Hampshire,Troy CDP,96.5,0.9,1.3,1.0,1.1,1379.0
NH,New Hampshire,Union CDP,98.5,0.0,0.5,0.0,1.0,161.0
NH,New Hampshire,Walpole CDP,97.2,0.3,0.0,0.8,1.3,311.0
NH,New Hampshire,Warner CDP,98.6,0.2,0.2,0.0,0.0,417.0
NH,New Hampshire,West Stewartstown CDP,98.7,0.3,0.3,0.0,0.0,293.0
NH,New Hampshire,West Swanzey CDP,93.2,0.8,0.2,4.4,1.2,1402.0
NH,New Hampshire,Whitefield CDP,94.8,0.2,0.5,0.4,3.6,1087.0
NH,New Hampshire,Wilton CDP,96.4,0.6,0.2,1.1,2.2,939.0
NH,New Hampshire,Winchester CDP,96.2,0.5,0.4,0.2,1.8,1544.0
NH,New Hampshire,Wolfeboro CDP,97.6,0.2,0.2,0.7,1.5,2600.0
NH,New Hampshire,Woodsville CDP,96.5,0.2,0.5,1.5,1.2,1364.0
NJ,New Jersey,Absecon city,76.4,9.9,0.4,7.9,7.5,8394.0
NJ,New Jersey,Allamuchy CDP,97.4,0.0,0.0,0.0,12.8,116.0
NJ,New Jersey,Allendale borough,87.4,0.5,0.0,9.6,4.7,6717.0
NJ,New Jersey,Allenhurst borough,94.8,1.0,0.0,1.0,4.4,486.0
NJ,New Jersey,Allentown borough,91.0,4.4,0.1,1.5,3.6,1888.0
NJ,New Jersey,Allenwood CDP,97.7,0.1,0.0,0.9,2.8,973.0
NJ,New Jersey,Alloway CDP,94.2,2.7,0.4,0.7,1.0,1686.0
NJ,New Jersey,Alpha borough,93.1,2.4,0.0,1.5,5.3,2272.0
NJ,New Jersey,Alpine borough,68.1,2.4,0.1,26.1,4.8,1559.0
NJ,New Jersey,Anderson CDP,63.2,25.7,2.0,2.9,11.7,294.0
NJ,New Jersey,Andover borough,91.7,1.2,0.3,2.1,7.6,662.0
NJ,New Jersey,Annandale CDP,86.6,2.5,0.4,7.3,4.7,1413.0
NJ,New Jersey,Asbury CDP,99.3,0.0,0.0,0.4,0.7,304.0
NJ,New Jersey,Asbury Park city,36.5,51.3,0.5,0.5,25.5,15945.0
NJ,New Jersey,Ashland CDP,80.3,7.0,0.1,9.1,5.8,8548.0
NJ,New Jersey,Atlantic City city,26.7,38.3,0.6,15.6,30.4,39547.0
NJ,New Jersey,Atlantic Highlands borough,93.2,1.4,0.3,2.2,5.1,4346.0
NJ,New Jersey,Audubon borough,95.2,1.4,0.1,1.1,3.3,8772.0
NJ,New Jersey,Audubon Park borough,97.9,0.3,0.1,0.3,2.1,1010.0
NJ,New Jersey,Avalon borough,98.1,0.3,0.3,0.2,2.2,1596.0
NJ,New Jersey,Avenel CDP,47.9,19.8,0.5,22.9,15.8,18793.0
NJ,New Jersey,Avon-by-the-Sea borough,96.9,0.3,0.0,0.6,3.7,1809.0
NJ,New Jersey,Barclay CDP,94.6,1.1,0.1,2.6,2.6,4376.0
NJ,New Jersey,Barnegat CDP,92.3,2.6,0.0,2.2,5.8,3180.0
NJ,New Jersey,Barnegat Light borough,97.7,1.0,0.0,0.0,1.9,589.0
NJ,New Jersey,Barrington borough,89.6,5.1,0.2,1.7,5.4,6877.0
NJ,New Jersey,Bay Head borough,98.6,0.5,0.0,0.7,1.0,992.0
NJ,New Jersey,Bayonne city,69.2,8.9,0.3,7.7,25.8,65378.0
NJ,New Jersey,Beach Haven borough,92.6,0.3,0.0,0.8,9.9,991.0
NJ,New Jersey,Beach Haven West CDP,97.3,0.5,0.2,0.7,3.8,4076.0
NJ,New Jersey,Beachwood borough,92.8,1.8,0.1,1.5,8.1,11128.0
NJ,New Jersey,Beattystown CDP,84.1,4.9,0.1,4.8,14.7,4403.0
NJ,New Jersey,Beckett CDP,78.8,14.9,0.2,2.6,4.1,4809.0
NJ,New Jersey,Belford CDP,94.2,1.5,0.0,2.0,8.1,1513.0
NJ,New Jersey,Belle Mead CDP,92.1,0.9,0.0,1.9,8.3,189.0
NJ,New Jersey,Belleplain CDP,95.5,0.7,0.3,0.2,3.2,584.0
NJ,New Jersey,Bellmawr borough,86.4,2.5,0.1,5.9,7.7,11507.0
NJ,New Jersey,Belmar borough,87.1,3.5,0.2,0.9,16.8,5745.0
NJ,New Jersey,Belvidere town,96.0,1.6,0.1,0.8,3.6,2634.0
NJ,New Jersey,Bergenfield borough,52.4,7.7,0.3,25.6,26.5,27339.0
NJ,New Jersey,Berlin borough,90.5,4.2,0.1,2.8,3.1,7618.0
NJ,New Jersey,Bernardsville borough,91.4,0.9,0.1,3.3,11.7,7786.0
NJ,New Jersey,Beverly city,61.7,29.9,0.2,0.8,9.2,2569.0
NJ,New Jersey,Blackwells Mills CDP,69.1,11.0,0.1,17.9,4.5,503.0
NJ,New Jersey,Blackwood CDP,88.7,5.2,0.0,2.5,5.9,4662.0
NJ,New Jersey,Blairstown CDP,96.9,0.8,0.0,0.6,3.5,540.0
NJ,New Jersey,Blawenburg CDP,75.4,0.0,0.0,19.3,1.4,343.0
NJ,New Jersey,Bloomingdale borough,92.0,1.1,0.2,2.5,9.3,7933.0
NJ,New Jersey,Bloomsbury borough,95.4,1.0,0.0,1.8,4.0,720.0
NJ,New Jersey,Bogota borough,61.0,9.4,0.8,9.8,38.7,8329.0
NJ,New Jersey,Boonton town,78.8,4.8,0.3,10.1,11.0,8422.0
NJ,New Jersey,Bordentown city,83.5,10.1,0.2,2.7,5.8,3903.0
NJ,New Jersey,Bound Brook borough,69.7,5.7,0.5,2.6,48.7,10515.0
NJ,New Jersey,Bradley Beach borough,85.1,5.0,0.4,1.8,19.5,4297.0
NJ,New Jersey,Bradley Gardens CDP,63.4,2.0,0.1,31.5,5.0,13994.0
NJ,New Jersey,Brainards CDP,95.5,3.0,1.0,0.5,2.5,189.0
NJ,New Jersey,Branchville borough,96.4,0.4,0.4,1.1,3.9,889.0
NJ,New Jersey,Brass Castle CDP,95.9,1.6,0.1,1.5,3.2,1575.0
NJ,New Jersey,Bridgeton city,32.6,35.5,1.4,0.6,43.6,25201.0
NJ,New Jersey,Bridgeville CDP,95.3,0.0,0.0,0.0,4.7,173.0
NJ,New Jersey,Brielle borough,94.6,2.5,0.1,0.9,3.2,4769.0
NJ,New Jersey,Brigantine city,87.3,2.9,0.2,4.7,6.9,9347.0
NJ,New Jersey,Broadway CDP,97.1,0.0,0.0,1.2,3.7,194.0
NJ,New Jersey,Brookdale CDP,76.5,5.0,0.1,12.3,11.7,9813.0
NJ,New Jersey,Brookfield CDP,98.1,0.7,0.0,0.3,1.2,638.0
NJ,New Jersey,Brooklawn borough,87.9,5.3,0.1,2.2,6.3,1944.0
NJ,New Jersey,Browns Mills CDP,66.4,20.7,0.5,3.5,11.9,10831.0
NJ,New Jersey,Brownville CDP,80.2,5.0,0.0,10.1,11.2,2727.0
NJ,New Jersey,Budd Lake CDP,80.9,6.4,0.2,7.7,13.1,8403.0
NJ,New Jersey,Buena borough,73.5,9.4,0.7,1.8,29.4,4566.0
NJ,New Jersey,Burleigh CDP,72.7,15.6,0.0,3.2,13.7,404.0
NJ,New Jersey,Burlington city,58.9,33.0,0.2,2.0,6.5,9868.0
NJ,New Jersey,Butler borough,89.0,1.1,0.2,3.0,11.4,7659.0
NJ,New Jersey,Buttzville CDP,96.6,0.0,0.0,0.0,6.2,165.0
NJ,New Jersey,Byram Center CDP,96.7,0.0,0.0,0.0,3.3,39.0
NJ,New Jersey,Caldwell borough,86.8,3.3,0.1,4.7,10.0,7902.0
NJ,New Jersey,Califon borough,96.1,0.3,0.1,0.8,1.3,1283.0
NJ,New Jersey,Camden city,17.6,48.1,0.8,2.1,47.0,76904.0
NJ,New Jersey,Cape May city,89.0,4.9,0.3,0.7,8.6,3553.0
NJ,New Jersey,Cape May Court House CDP,85.1,9.3,0.1,2.4,3.0,5472.0
NJ,New Jersey,Cape May Point borough,94.5,2.7,0.0,0.3,0.3,240.0
NJ,New Jersey,Carlstadt borough,81.4,2.4,0.2,8.2,18.0,6225.0
NJ,New Jersey,Carneys Point CDP,72.8,17.9,0.2,0.7,11.7,7162.0
NJ,New Jersey,Carteret borough,50.7,14.9,0.4,19.0,30.9,23965.0
NJ,New Jersey,Cedar Glen Lakes CDP,98.0,0.6,0.0,0.6,1.8,1459.0
NJ,New Jersey,Cedar Glen West CDP,97.2,0.8,0.2,0.3,2.4,1001.0
NJ,New Jersey,Cedarville CDP,79.8,10.1,1.3,0.4,10.1,681.0
NJ,New Jersey,Chatham borough,91.1,1.0,0.2,4.9,5.1,9011.0
NJ,New Jersey,Cherry Hill Mall CDP,74.2,7.7,0.2,12.9,7.2,13829.0
NJ,New Jersey,Chesilhurst borough,42.4,46.4,0.4,0.9,11.6,1662.0
NJ,New Jersey,Chester borough,90.8,1.0,0.5,2.3,13.5,1612.0
NJ,New Jersey,Clayton borough,74.8,18.0,0.4,1.8,6.0,8292.0
NJ,New Jersey,Clearbrook Park CDP,94.3,3.3,0.0,1.8,2.8,2713.0
NJ,New Jersey,Clementon borough,71.3,19.1,0.6,2.1,10.3,4968.0
NJ,New Jersey,Cliffside Park borough,70.1,3.3,0.3,13.8,28.4,24493.0
NJ,New Jersey,Cliffwood Beach CDP,75.8,13.7,0.2,3.2,14.4,3151.0
NJ,New Jersey,Clifton city,69.6,4.9,0.5,8.9,31.9,85552.0
NJ,New Jersey,Clinton town,89.5,1.3,0.2,6.7,6.2,2681.0
NJ,New Jersey,Closter borough,64.2,1.3,0.0,31.6,6.0,8582.0
NJ,New Jersey,Clyde CDP,65.7,28.2,0.0,6.1,4.2,253.0
NJ,New Jersey,Collings Lakes CDP,86.2,6.0,0.5,0.6,11.3,1242.0
NJ,New Jersey,Collingswood borough,81.8,9.1,0.3,2.2,9.7,13925.0
NJ,New Jersey,Colonia CDP,80.4,5.3,0.1,10.7,9.3,17517.0
NJ,New Jersey,Columbia CDP,96.9,3.1,0.0,0.0,2.2,331.0
NJ,New Jersey,Concordia CDP,96.3,2.2,0.0,1.1,1.4,3227.0
NJ,New Jersey,Corbin City city,97.6,0.4,0.0,1.2,3.5,482.0
NJ,New Jersey,Country Lake Estates CDP,70.4,18.3,0.2,3.0,11.6,3658.0
NJ,New Jersey,Cranbury CDP,82.5,4.1,0.0,11.2,2.2,2283.0
NJ,New Jersey,Crandon Lakes CDP,97.4,0.6,0.0,1.1,3.1,1371.0
NJ,New Jersey,Cresskill borough,68.9,0.7,0.0,27.6,6.3,8729.0
NJ,New Jersey,Crestwood Village CDP,96.9,1.5,0.1,0.6,2.1,7958.0
NJ,New Jersey,Dayton CDP,40.2,9.2,0.2,46.0,5.8,7388.0
NJ,New Jersey,Deal borough,91.6,1.6,0.0,3.5,7.3,757.0
NJ,New Jersey,Delaware CDP,88.7,0.0,0.0,4.7,10.7,78.0
NJ,New Jersey,Delaware Park CDP,96.4,0.6,0.0,1.1,5.7,728.0
NJ,New Jersey,Demarest borough,70.2,0.6,0.0,26.4,4.4,5004.0
NJ,New Jersey,Diamond Beach CDP,100.0,0.0,0.0,0.0,0.0,145.0
NJ,New Jersey,Dover town,66.5,6.1,0.6,2.5,69.4,18324.0
NJ,New Jersey,Dover Beaches North CDP,98.7,0.2,0.4,0.3,1.9,1157.0
NJ,New Jersey,Dover Beaches South CDP,95.9,0.2,0.0,0.2,5.9,1185.0
NJ,New Jersey,Dumont borough,75.9,2.5,0.2,15.0,14.8,17820.0
NJ,New Jersey,Dunellen borough,73.5,8.6,0.3,4.5,26.7,7368.0
NJ,New Jersey,East Franklin CDP,29.5,39.0,0.7,5.2,41.1,7493.0
NJ,New Jersey,East Freehold CDP,85.8,2.6,0.0,8.8,5.5,5633.0
NJ,New Jersey,East Millstone CDP,78.6,10.5,0.0,7.8,2.9,481.0
NJ,New Jersey,East Newark borough,63.0,1.9,0.4,7.8,61.4,2577.0
NJ,New Jersey,East Orange city,4.1,88.5,0.4,0.7,7.9,64578.0
NJ,New Jersey,East Rocky Hill CDP,74.2,7.7,0.0,7.0,15.6,208.0
NJ,New Jersey,East Rutherford borough,73.0,4.5,0.2,13.9,17.5,9076.0
NJ,New Jersey,Eatontown borough,71.3,12.4,0.3,8.7,12.4,12298.0
NJ,New Jersey,Echelon CDP,63.9,12.0,0.2,19.5,4.4,11276.0
NJ,New Jersey,Edgewater borough,53.3,5.0,0.1,35.5,11.1,11935.0
NJ,New Jersey,Egg Harbor City city,63.0,17.9,0.4,2.2,26.3,4246.0
NJ,New Jersey,Elizabeth city,54.6,21.1,0.8,2.1,59.5,127759.0
NJ,New Jersey,Ellisburg CDP,78.4,6.2,0.1,11.7,6.6,4301.0
NJ,New Jersey,Elmer borough,94.1,2.2,0.6,0.8,3.2,1460.0
NJ,New Jersey,Elmwood Park borough,75.4,5.3,0.3,10.7,21.2,19959.0
NJ,New Jersey,Elwood CDP,61.4,13.2,0.3,1.4,37.9,1635.0
NJ,New Jersey,Emerson borough,87.3,1.1,0.0,8.6,8.4,7616.0
NJ,New Jersey,Englewood city,45.3,32.6,0.5,8.1,27.5,27992.0
NJ,New Jersey,Englewood Cliffs borough,56.4,2.1,0.1,38.5,6.0,5369.0
NJ,New Jersey,Englishtown borough,88.1,2.6,0.0,6.8,8.0,2186.0
NJ,New Jersey,Erma CDP,95.7,1.1,0.2,0.9,2.6,2238.0
NJ,New Jersey,Essex Fells borough,94.6,1.1,0.0,2.2,2.0,2153.0
NJ,New Jersey,Estell Manor city,96.5,0.9,0.1,1.6,1.0,1728.0
NJ,New Jersey,Fair Haven borough,94.6,2.5,0.1,1.1,2.7,6075.0
NJ,New Jersey,Fair Lawn borough,84.4,1.7,0.1,9.7,10.2,33164.0
NJ,New Jersey,Fairton CDP,71.8,12.8,4.8,0.7,8.1,1117.0
NJ,New Jersey,Fairview borough,66.4,2.9,0.7,4.6,54.6,14233.0
NJ,New Jersey,Fairview CDP,95.3,0.8,0.0,1.2,5.5,3843.0
NJ,New Jersey,Fanwood borough,84.7,5.3,0.1,6.8,6.3,7479.0
NJ,New Jersey,Far Hills borough,95.3,0.7,0.0,1.8,9.6,1052.0
NJ,New Jersey,Farmingdale borough,89.6,2.9,0.5,3.2,6.9,1434.0
NJ,New Jersey,Fieldsboro borough,81.1,12.6,0.0,2.0,2.8,624.0
NJ,New Jersey,Finderne CDP,70.9,5.6,0.3,14.8,21.0,6333.0
NJ,New Jersey,Finesville CDP,97.1,0.0,0.0,1.1,2.9,210.0
NJ,New Jersey,Flemington borough,78.5,3.9,0.3,5.8,26.2,4676.0
NJ,New Jersey,Florence CDP,74.2,16.9,0.2,2.9,5.2,4409.0
NJ,New Jersey,Florham Park borough,86.3,4.4,0.1,6.4,5.1,11802.0
NJ,New Jersey,Folsom borough,90.9,4.2,0.2,0.8,6.7,1891.0
NJ,New Jersey,Fords CDP,61.0,9.2,0.3,20.7,17.4,15085.0
NJ,New Jersey,Forked River CDP,95.6,0.7,0.2,0.6,6.6,5194.0
NJ,New Jersey,Fort Dix CDP,52.6,34.5,0.7,1.9,21.5,8305.0
NJ,New Jersey,Fort Lee borough,53.5,2.8,0.1,38.4,11.0,36251.0
NJ,New Jersey,Franklin borough,92.2,2.2,0.3,1.7,7.8,4944.0
NJ,New Jersey,Franklin Center CDP,74.6,9.2,0.0,13.1,5.9,4275.0
NJ,New Jersey,Franklin Lakes borough,88.9,1.4,0.0,7.3,5.0,10799.0
NJ,New Jersey,Franklin Park CDP,31.9,27.3,0.3,34.5,7.8,15238.0
NJ,New Jersey,Freehold borough,65.7,12.6,0.5,2.9,42.9,11978.0
NJ,New Jersey,Frenchtown borough,96.6,0.8,0.4,0.9,5.1,1444.0
NJ,New Jersey,Garfield city,76.7,6.5,0.4,2.2,32.2,31265.0
NJ,New Jersey,Garwood borough,93.2,1.1,0.0,2.0,8.8,4306.0
NJ,New Jersey,Gibbsboro borough,92.6,2.2,0.0,2.3,4.1,2236.0
NJ,New Jersey,Gibbstown CDP,95.9,1.8,0.1,0.4,2.0,3775.0
NJ,New Jersey,Glassboro borough,72.2,18.7,0.1,2.9,7.4,18958.0
NJ,New Jersey,Glendora CDP,94.7,1.5,0.1,0.7,4.7,4442.0
NJ,New Jersey,Glen Gardner borough,94.5,1.8,0.1,1.8,5.3,1560.0
NJ,New Jersey,Glen Ridge borough,86.2,5.0,0.0,4.6,5.0,7607.0
NJ,New Jersey,Glen Rock borough,87.2,1.4,0.1,9.1,4.5,11859.0
NJ,New Jersey,Gloucester City city,90.5,3.1,0.1,2.7,6.7,11386.0
NJ,New Jersey,Golden Triangle CDP,71.3,10.6,0.2,9.5,11.5,3888.0
NJ,New Jersey,Great Meadows CDP,91.7,0.3,0.0,4.3,4.3,316.0
NJ,New Jersey,Green Knoll CDP,79.6,3.2,0.1,14.8,6.1,6403.0
NJ,New Jersey,Greentree CDP,73.5,6.5,0.1,17.3,3.0,11283.0
NJ,New Jersey,Greenwich CDP,73.6,10.6,0.1,11.1,9.0,2586.0
NJ,New Jersey,Griggstown CDP,86.8,2.8,0.2,4.0,6.2,911.0
NJ,New Jersey,Groveville CDP,84.6,8.6,0.1,3.3,7.1,2879.0
NJ,New Jersey,Guttenberg town,67.4,4.8,0.9,7.3,64.8,11595.0
NJ,New Jersey,Hackensack city,46.7,24.4,0.6,10.3,35.3,44035.0
NJ,New Jersey,Hackettstown town,85.1,2.5,0.2,5.0,15.2,9579.0
NJ,New Jersey,Haddonfield borough,95.2,1.1,0.0,1.9,2.1,11474.0
NJ,New Jersey,Haddon Heights borough,95.5,1.1,0.2,1.3,2.6,7497.0
NJ,New Jersey,Hainesburg CDP,96.7,0.0,2.2,0.0,11.0,70.0
NJ,New Jersey,Haledon borough,62.4,11.8,0.5,6.3,41.6,8412.0
NJ,New Jersey,Hamburg borough,91.3,2.0,0.2,2.0,6.9,3209.0
NJ,New Jersey,Hamilton Square CDP,92.8,1.7,0.1,3.6,3.8,13456.0
NJ,New Jersey,Hammonton town,81.7,3.0,0.3,1.4,20.9,14735.0
NJ,New Jersey,Hampton borough,92.3,2.5,0.7,1.9,5.4,1213.0
NJ,New Jersey,Hancocks Bridge CDP,97.2,1.6,0.0,1.2,0.8,210.0
NJ,New Jersey,Harlingen CDP,77.8,1.7,0.0,16.5,5.7,188.0
NJ,New Jersey,Harmony CDP,98.2,0.7,0.0,0.0,0.7,382.0
NJ,New Jersey,Harrington Park borough,79.8,0.7,0.0,17.4,3.5,4764.0
NJ,New Jersey,Harrison town,58.3,2.2,0.6,16.3,44.2,14629.0
NJ,New Jersey,Harvey Cedars borough,99.1,0.6,0.0,0.3,0.9,416.0
NJ,New Jersey,Hasbrouck Heights borough,81.3,2.9,0.1,10.0,14.9,12100.0
NJ,New Jersey,Haworth borough,84.6,1.2,0.0,11.9,4.4,3451.0
NJ,New Jersey,Hawthorne borough,88.6,2.3,0.2,2.8,15.4,18989.0
NJ,New Jersey,Heathcote CDP,48.8,9.7,0.1,37.2,5.8,5802.0
NJ,New Jersey,Helmetta borough,88.6,3.9,0.1,4.9,7.5,2350.0
NJ,New Jersey,High Bridge borough,93.2,1.3,0.2,3.2,6.0,3581.0
NJ,New Jersey,Highland Lake CDP,96.6,1.1,0.3,0.4,6.0,
NJ,New Jersey,Highland Park borough,68.3,7.8,0.1,17.8,9.0,14263.0
NJ,New Jersey,Highlands borough,93.0,1.6,0.3,1.3,6.5,4947.0
NJ,New Jersey,Hightstown borough,69.4,8.0,0.6,4.1,30.3,5529.0
NJ,New Jersey,Hillsdale borough,89.4,1.0,0.1,6.3,7.8,10452.0
NJ,New Jersey,Hi-Nella borough,71.7,15.1,0.7,4.0,10.6,831.0
NJ,New Jersey,Hoboken city,82.2,3.5,0.1,7.1,15.2,52452.0
NJ,New Jersey,Ho-Ho-Kus borough,92.0,0.2,0.1,5.8,4.1,4132.0
NJ,New Jersey,Holiday City-Berkeley CDP,97.8,0.7,0.1,0.7,2.4,12132.0
NJ,New Jersey,Holiday City South CDP,92.2,5.6,0.1,0.7,2.6,4087.0
NJ,New Jersey,Holiday Heights CDP,98.3,0.8,0.0,0.6,1.9,2120.0
NJ,New Jersey,Hopatcong borough,91.1,2.9,0.1,2.3,11.3,14802.0
NJ,New Jersey,Hope CDP,92.3,1.0,0.0,5.6,4.6,193.0
NJ,New Jersey,Hopewell borough,95.1,1.5,0.1,0.7,3.7,1845.0
NJ,New Jersey,Hutchinson CDP,94.1,0.0,2.2,0.0,0.0,126.0
NJ,New Jersey,Interlaken borough,98.4,0.0,0.0,0.5,1.7,795.0
NJ,New Jersey,Iselin CDP,41.5,6.7,0.3,46.1,7.1,19146.0
NJ,New Jersey,Island Heights borough,95.8,0.2,0.1,1.4,2.4,1640.0
NJ,New Jersey,Jamesburg borough,73.9,8.8,0.8,4.5,22.4,5978.0
NJ,New Jersey,Jersey City city,32.7,25.8,0.5,23.7,27.6,259651.0
NJ,New Jersey,Johnsonburg CDP,100.0,0.0,0.0,0.0,0.0,95.0
NJ,New Jersey,Juliustown CDP,93.7,2.8,0.0,1.4,1.2,301.0
NJ,New Jersey,Keansburg borough,84.2,6.6,0.2,1.7,14.8,9967.0
NJ,New Jersey,Kearny town,73.6,5.4,0.4,4.4,39.9,41866.0
NJ,New Jersey,Kendall Park CDP,65.5,5.2,0.2,25.1,6.8,10323.0
NJ,New Jersey,Kenilworth borough,88.1,2.9,0.1,3.8,15.5,8104.0
NJ,New Jersey,Kenvil CDP,83.5,2.2,0.1,7.2,16.0,2854.0
NJ,New Jersey,Keyport borough,80.0,7.2,0.3,2.4,18.3,7195.0
NJ,New Jersey,Kingston CDP,75.4,5.6,0.2,12.5,9.7,1274.0
NJ,New Jersey,Kingston Estates CDP,76.7,6.9,0.2,12.5,5.2,6573.0
NJ,New Jersey,Kinnelon borough,93.1,0.9,0.0,4.3,4.1,10372.0
NJ,New Jersey,Lake Como borough,82.9,6.1,0.9,1.2,18.3,1489.0
NJ,New Jersey,Lakehurst borough,77.2,10.8,0.6,2.1,13.1,2669.0
NJ,New Jersey,Lake Mohawk CDP,95.9,0.6,0.1,1.5,4.8,9635.0
NJ,New Jersey,Lake Telemark CDP,93.8,1.7,0.1,1.8,4.2,1340.0
NJ,New Jersey,Lakewood CDP,85.8,4.8,0.3,0.5,17.7,53591.0
NJ,New Jersey,Lambertville city,91.3,1.9,0.2,1.3,9.8,3851.0
NJ,New Jersey,Laurel Lake CDP,90.1,3.7,0.3,0.5,6.5,3193.0
NJ,New Jersey,Laurel Springs borough,92.9,3.5,0.1,1.0,3.9,1923.0
NJ,New Jersey,Laurence Harbor CDP,80.2,5.9,0.3,8.1,11.0,7232.0
NJ,New Jersey,Lavallette borough,97.9,0.1,0.0,0.5,3.0,2108.0
NJ,New Jersey,Lawnside borough,4.2,88.8,0.6,1.4,4.4,2926.0
NJ,New Jersey,Lawrenceville CDP,85.2,4.0,0.1,7.8,4.3,3825.0
NJ,New Jersey,Lebanon borough,90.1,1.8,0.1,5.2,5.0,1836.0
NJ,New Jersey,Leisure Knoll CDP,97.6,1.4,0.0,0.4,1.9,2378.0
NJ,New Jersey,Leisuretowne CDP,96.1,2.6,0.1,0.7,1.0,3454.0
NJ,New Jersey,Leisure Village CDP,82.9,9.9,0.2,0.8,16.2,4340.0
NJ,New Jersey,Leisure Village East CDP,97.3,1.5,0.0,0.6,2.7,3721.0
NJ,New Jersey,Leisure Village West CDP,97.1,1.6,0.1,0.7,1.9,3072.0
NJ,New Jersey,Leonardo CDP,95.5,1.0,0.1,1.0,6.5,2495.0
NJ,New Jersey,Leonia borough,55.2,2.3,0.2,35.1,16.7,9129.0
NJ,New Jersey,Lincoln Park borough,86.3,1.8,0.2,7.4,9.6,10478.0
NJ,New Jersey,Lincroft CDP,94.8,0.5,0.0,3.3,3.6,6431.0
NJ,New Jersey,Linden city,59.2,26.9,0.3,2.7,24.9,41322.0
NJ,New Jersey,Lindenwold borough,48.1,34.7,0.4,2.8,20.9,17492.0
NJ,New Jersey,Linwood city,93.2,1.0,0.1,3.8,3.0,7036.0
NJ,New Jersey,Little Ferry borough,60.8,3.9,0.3,24.2,23.0,10856.0
NJ,New Jersey,Little Silver borough,96.4,0.3,0.1,1.7,3.0,5937.0
NJ,New Jersey,Loch Arbour village,94.8,1.5,0.0,1.5,3.6,189.0
