State,State_Full,City,percent_completed_hs,Population
SD,South Dakota,North Sioux City city,86.7,2597.0
SD,South Dakota,North Spearfish CDP,95.8,2054.0
SD,South Dakota,Northville town,100.0,181.0
SD,South Dakota,Nunda town,81.6,64.0
SD,South Dakota,Oacoma town,88.5,556.0
SD,South Dakota,Oelrichs town,83.9,137.0
SD,South Dakota,Oglala CDP,81.8,1404.0
SD,South Dakota,Okaton CDP,100.0,6.0
SD,South Dakota,Okreek CDP,90.1,373.0
SD,South Dakota,Ola CDP,0.0,0.0
SD,South Dakota,Oldham city,94.5,160.0
SD,South Dakota,Olivet town,90.2,53.0
SD,South Dakota,Onaka town,100.0,12.0
SD,South Dakota,Onida city,94.9,750.0
SD,South Dakota,Orient town,93.9,63.0
SD,South Dakota,Ortley town,90.0,36.0
SD,South Dakota,Parker city,92.7,1142.0
SD,South Dakota,Parkston city,84.8,1691.0
SD,South Dakota,Parmelee CDP,68.8,729.0
SD,South Dakota,Peever town,92.7,208.0
SD,South Dakota,Philip city,88.3,718.0
SD,South Dakota,Pickstown town,91.7,192.0
SD,South Dakota,Piedmont city,95.2,930.0
SD,South Dakota,Pierpont town,93.7,125.0
SD,South Dakota,Pierre city,89.2,13938.0
SD,South Dakota,Pine Lakes Addition CDP,92.9,291.0
SD,South Dakota,Pine Ridge CDP,77.6,3562.0
SD,South Dakota,Plankinton city,81.3,654.0
SD,South Dakota,Platte city,89.5,1543.0
SD,South Dakota,Pollock town,82.1,155.0
SD,South Dakota,Porcupine CDP,74.4,1369.0
SD,South Dakota,Prairie City CDP,100.0,4.0
SD,South Dakota,Presho city,95.2,522.0
SD,South Dakota,Pringle town,92.8,165.0
SD,South Dakota,Pukwana town,91.0,235.0
SD,South Dakota,Quinn town,96.8,92.0
SD,South Dakota,Ramona town,90.4,144.0
SD,South Dakota,Rapid City city,91.7,71692.0
SD,South Dakota,Rapid Valley CDP,96.2,8516.0
SD,South Dakota,Ravinia town,80.7,114.0
SD,South Dakota,Raymond town,67.3,55.0
SD,South Dakota,Redfield city,92.5,2581.0
SD,South Dakota,Ree Heights town,93.0,64.0
SD,South Dakota,Reliance town,92.4,223.0
SD,South Dakota,Renner Corner CDP,86.0,270.0
SD,South Dakota,Revillo town,87.0,100.0
SD,South Dakota,Richland CDP,65.5,66.0
SD,South Dakota,Rockham town,100.0,94.0
SD,South Dakota,Roscoe city,76.4,330.0
SD,South Dakota,Rosebud CDP,75.0,1665.0
SD,South Dakota,Rosholt town,89.7,495.0
SD,South Dakota,Roslyn town,85.5,195.0
SD,South Dakota,Roswell CDP,100.0,7.0
SD,South Dakota,Running Water CDP,54.8,63.0
SD,South Dakota,St. Charles CDP,100.0,20.0
SD,South Dakota,St. Francis town,81.1,610.0
SD,South Dakota,St. Lawrence town,93.4,169.0
SD,South Dakota,St. Onge CDP,100.0,31.0
SD,South Dakota,Salem city,91.3,1476.0
SD,South Dakota,Scotland city,80.7,859.0
SD,South Dakota,Selby city,84.2,857.0
SD,South Dakota,Seneca town,100.0,13.0
SD,South Dakota,Sherman town,98.0,76.0
SD,South Dakota,Shindler CDP,97.9,601.0
SD,South Dakota,Sinai town,83.8,130.0
SD,South Dakota,Sioux Falls city,90.9,164341.0
SD,South Dakota,Sisseton city,81.2,2668.0
SD,South Dakota,Soldier Creek CDP,41.4,115.0
SD,South Dakota,South Shore town,88.6,179.0
SD,South Dakota,Spearfish city,94.4,10980.0
SD,South Dakota,Spencer city,81.3,113.0
SD,South Dakota,Spring Creek CDP,61.2,211.0
SD,South Dakota,Springfield city,85.8,1942.0
SD,South Dakota,Stickney town,91.8,257.0
SD,South Dakota,Stockholm town,93.3,112.0
SD,South Dakota,Storla CDP,100.0,11.0
SD,South Dakota,Strandburg town,94.8,79.0
SD,South Dakota,Stratford town,89.1,72.0
SD,South Dakota,Sturgis city,90.1,6657.0
SD,South Dakota,Summerset city,96.0,2221.0
SD,South Dakota,Summit town,76.8,338.0
SD,South Dakota,Tabor town,92.9,405.0
SD,South Dakota,Tea city,96.2,4427.0
SD,South Dakota,Timber Lake city,82.3,476.0
SD,South Dakota,Tolstoy town,83.3,24.0
SD,South Dakota,Toronto town,94.9,205.0
SD,South Dakota,Trent town,95.9,278.0
SD,South Dakota,Tripp city,78.3,646.0
SD,South Dakota,Tulare town,96.8,239.0
SD,South Dakota,Turton town,86.7,43.0
SD,South Dakota,Twin Brooks town,94.6,54.0
SD,South Dakota,Two Strike CDP,69.0,298.0
SD,South Dakota,Tyndall city,86.4,1043.0
SD,South Dakota,Utica town,90.6,86.0
SD,South Dakota,Vale CDP,90.7,128.0
SD,South Dakota,Valley Springs city,93.3,778.0
SD,South Dakota,Veblen city,81.3,508.0
SD,South Dakota,Verdon town,100.0,4.0
SD,South Dakota,Vermillion city,96.0,10746.0
SD,South Dakota,Viborg city,85.6,840.0
SD,South Dakota,Vienna town,88.5,48.0
SD,South Dakota,Vilas town,83.3,12.0
SD,South Dakota,Virgil town,57.1,14.0
SD,South Dakota,Vivian CDP,100.0,52.0
SD,South Dakota,Volga city,95.5,2401.0
SD,South Dakota,Volin town,90.0,220.0
SD,South Dakota,Wagner city,86.2,1572.0
SD,South Dakota,Wakonda town,85.1,329.0
SD,South Dakota,Wall town,97.8,724.0
SD,South Dakota,Wallace town,100.0,104.0
SD,South Dakota,Wanblee CDP,91.2,801.0
SD,South Dakota,Ward town,100.0,50.0
SD,South Dakota,Warner town,95.2,441.0
SD,South Dakota,Wasta town,92.3,104.0
SD,South Dakota,Watertown city,91.6,21919.0
SD,South Dakota,Waubay city,87.7,645.0
SD,South Dakota,Waverly CDP,100.0,9.0
SD,South Dakota,Webster city,87.7,1798.0
SD,South Dakota,Wentworth village,94.7,164.0
SD,South Dakota,Wessington city,85.9,293.0
SD,South Dakota,Wessington Springs city,86.8,842.0
SD,South Dakota,Westport town,89.0,118.0
SD,South Dakota,Wetonka town,100.0,3.0
SD,South Dakota,White city,92.7,490.0
SD,South Dakota,Whitehorse CDP,76.3,162.0
SD,South Dakota,White Horse CDP,72.9,202.0
SD,South Dakota,White Lake city,88.4,421.0
SD,South Dakota,White River city,85.9,572.0
SD,South Dakota,White Rock town,50.0,2.0
SD,South Dakota,Whitewood city,92.6,925.0
SD,South Dakota,Willow Lake city,85.7,334.0
SD,South Dakota,Wilmot city,79.6,433.0
SD,South Dakota,Winfred CDP,65.3,52.0
SD,South Dakota,Winner city,83.7,2855.0
SD,South Dakota,Wolsey town,90.4,462.0
SD,South Dakota,Wood town,100.0,23.0
SD,South Dakota,Woonsocket city,91.2,597.0
SD,South Dakota,Worthing city,91.2,930.0
SD,South Dakota,Wounded Knee CDP,48.8,590.0
SD,South Dakota,Yale town,81.5,110.0
SD,South Dakota,Yankton city,91.0,14531.0
TN,Tennessee,Adams city,86.4,840.0
TN,Tennessee,Adamsville town,70.2,2306.0
TN,Tennessee,Alamo town,76.1,2281.0
TN,Tennessee,Alcoa city,87.2,8737.0
TN,Tennessee,Alexandria town,86.6,988.0
TN,Tennessee,Algood city,82.0,3581.0
TN,Tennessee,Allardt city,81.0,610.0
TN,Tennessee,Altamont town,62.7,1174.0
TN,Tennessee,Andersonville CDP,76.1,347.0
TN,Tennessee,Apison CDP,94.4,2505.0
TN,Tennessee,Ardmore city,82.0,1182.0
TN,Tennessee,Arlington town,94.1,11635.0
TN,Tennessee,Ashland City town,85.8,4650.0
TN,Tennessee,Athens city,84.6,13634.0
TN,Tennessee,Atoka town,92.1,8845.0
TN,Tennessee,Atwood town,77.0,905.0
TN,Tennessee,Auburntown town,85.5,311.0
TN,Tennessee,Baileyton town,82.7,531.0
TN,Tennessee,Baneberry city,91.5,534.0
TN,Tennessee,Banner Hill CDP,65.9,1529.0
TN,Tennessee,Bartlett city,94.2,58107.0
TN,Tennessee,Baxter town,76.9,1517.0
TN,Tennessee,Bean Station city,77.8,3089.0
TN,Tennessee,Beersheba Springs town,45.8,573.0
TN,Tennessee,Bell Buckle town,91.3,400.0
TN,Tennessee,Belle Meade city,98.9,2857.0
TN,Tennessee,Bells city,75.5,2552.0
TN,Tennessee,Benton town,75.4,1897.0
TN,Tennessee,Berry Hill city,91.9,668.0
TN,Tennessee,Bethel Springs town,77.5,772.0
TN,Tennessee,Bethpage CDP,91.2,309.0
TN,Tennessee,Big Sandy town,75.0,533.0
TN,Tennessee,Blaine city,80.6,1943.0
TN,Tennessee,Bloomingdale CDP,82.3,9730.0
TN,Tennessee,Blountville CDP,78.1,2364.0
TN,Tennessee,Bluff City city,85.8,1863.0
TN,Tennessee,Bolivar city,78.1,5219.0
TN,Tennessee,Bon Aqua Junction CDP,71.8,994.0
TN,Tennessee,Bowman CDP,69.7,301.0
TN,Tennessee,Braden town,78.4,259.0
TN,Tennessee,Bradford town,85.5,1295.0
TN,Tennessee,Bransford CDP,74.3,217.0
TN,Tennessee,Brentwood city,98.3,39974.0
TN,Tennessee,Brighton town,84.3,2954.0
TN,Tennessee,Bristol city,83.5,26674.0
TN,Tennessee,Brownsville city,79.5,10016.0
TN,Tennessee,Bruceton town,77.1,1641.0
TN,Tennessee,Bulls Gap town,80.6,593.0
TN,Tennessee,Burlison town,83.8,409.0
TN,Tennessee,Burns town,83.5,1536.0
TN,Tennessee,Byrdstown town,76.2,996.0
TN,Tennessee,Calhoun town,85.4,503.0
TN,Tennessee,Camden city,78.6,3578.0
TN,Tennessee,Carthage town,74.0,2025.0
TN,Tennessee,Caryville town,78.2,2418.0
TN,Tennessee,Castalian Springs CDP,86.7,923.0
TN,Tennessee,Cedar Hill city,72.4,394.0
TN,Tennessee,Celina city,74.5,1674.0
TN,Tennessee,Centertown town,91.6,249.0
TN,Tennessee,Centerville town,77.3,3572.0
TN,Tennessee,Central CDP,71.6,2258.0
TN,Tennessee,Chapel Hill town,86.9,1573.0
TN,Tennessee,Charleston city,78.8,834.0
TN,Tennessee,Charlotte town,65.0,1577.0
TN,Tennessee,Chattanooga city,85.2,174483.0
TN,Tennessee,Chesterfield CDP,83.9,366.0
TN,Tennessee,Christiana CDP,90.0,2781.0
TN,Tennessee,Church Hill city,87.0,6725.0
TN,Tennessee,Clarkrange CDP,85.4,701.0
TN,Tennessee,Clarksburg town,78.6,395.0
TN,Tennessee,Clarksville city,92.2,143618.0
TN,Tennessee,Cleveland city,82.5,42895.0
TN,Tennessee,Clifton city,69.5,2666.0
TN,Tennessee,Clinton city,87.3,9918.0
TN,Tennessee,Coalfield CDP,89.9,2690.0
TN,Tennessee,Coalmont city,68.3,668.0
TN,Tennessee,Collegedale city,92.5,9918.0
TN,Tennessee,Collierville town,96.5,47434.0
TN,Tennessee,Collinwood city,75.3,1029.0
TN,Tennessee,Colonial Heights CDP,93.1,3512.0
TN,Tennessee,Columbia city,85.1,35627.0
TN,Tennessee,Cookeville city,86.2,31831.0
TN,Tennessee,Coopertown town,92.1,4343.0
TN,Tennessee,Copperhill city,79.1,428.0
TN,Tennessee,Cornersville town,85.8,1315.0
TN,Tennessee,Cottage Grove town,88.6,89.0
TN,Tennessee,Cottontown CDP,92.1,439.0
TN,Tennessee,Covington city,78.8,9036.0
TN,Tennessee,Cowan city,71.0,1436.0
TN,Tennessee,Crab Orchard city,66.6,786.0
TN,Tennessee,Cross Plains city,85.5,1928.0
TN,Tennessee,Crossville city,79.1,11245.0
TN,Tennessee,Crump city,75.9,1166.0
TN,Tennessee,Cumberland City town,84.9,353.0
TN,Tennessee,Cumberland Gap town,85.4,427.0
TN,Tennessee,Dandridge town,81.8,2860.0
TN,Tennessee,Darden CDP,72.5,364.0
TN,Tennessee,Dayton city,72.8,7355.0
TN,Tennessee,Decatur town,84.3,1523.0
TN,Tennessee,Decaturville town,73.3,983.0
TN,Tennessee,Decherd city,75.6,2703.0
TN,Tennessee,Dickson city,84.0,14951.0
TN,Tennessee,Dodson Branch CDP,81.8,1342.0
TN,Tennessee,Dover city,84.4,1894.0
TN,Tennessee,Dowelltown town,85.1,355.0
TN,Tennessee,Doyle town,80.9,474.0
TN,Tennessee,Dresden town,79.7,2924.0
TN,Tennessee,Ducktown city,66.4,411.0
TN,Tennessee,Dunlap city,75.2,5022.0
TN,Tennessee,Dyer city,83.0,2330.0
TN,Tennessee,Dyersburg city,83.0,16932.0
TN,Tennessee,Eagleton Village CDP,81.5,4360.0
TN,Tennessee,Eagleville city,88.6,714.0
TN,Tennessee,East Cleveland CDP,72.3,1612.0
TN,Tennessee,East Ridge city,85.3,21275.0
TN,Tennessee,Eastview town,85.7,885.0
TN,Tennessee,Elgin CDP,86.6,261.0
TN,Tennessee,Elizabethton city,81.9,14058.0
TN,Tennessee,Elkton city,82.5,633.0
TN,Tennessee,Englewood town,77.6,1869.0
TN,Tennessee,Enville town,78.6,203.0
TN,Tennessee,Erin city,70.3,1346.0
TN,Tennessee,Erwin town,79.7,6028.0
TN,Tennessee,Estill Springs town,85.9,2142.0
TN,Tennessee,Ethridge town,83.8,613.0
TN,Tennessee,Etowah city,83.3,3493.0
TN,Tennessee,Eva CDP,69.5,191.0
TN,Tennessee,Fairfield CDP,34.5,271.0
TN,Tennessee,Fairfield Glade CDP,95.6,8216.0
TN,Tennessee,Fairgarden CDP,100.0,347.0
TN,Tennessee,Fairmount CDP,98.3,2984.0
TN,Tennessee,Fairview city,87.0,8121.0
TN,Tennessee,Fall Branch CDP,90.5,1557.0
TN,Tennessee,Falling Water CDP,88.9,1277.0
TN,Tennessee,Farragut town,97.4,21374.0
TN,Tennessee,Fayetteville city,79.9,7060.0
TN,Tennessee,Fincastle CDP,77.8,1315.0
TN,Tennessee,Finger city,73.0,376.0
TN,Tennessee,Flat Top Mountain CDP,97.1,331.0
TN,Tennessee,Flintville CDP,78.2,614.0
TN,Tennessee,Forest Hills city,99.3,4969.0
TN,Tennessee,Franklin city,94.5,68549.0
TN,Tennessee,Friendship city,72.9,775.0
TN,Tennessee,Friendsville city,86.4,912.0
TN,Tennessee,Gadsden town,82.0,458.0
TN,Tennessee,Gainesboro town,67.8,962.0
TN,Tennessee,Gallatin city,85.1,32518.0
TN,Tennessee,Gallaway city,71.2,828.0
